Assembly Accession      Assembly Name   Organism Name   Annotation Name Assembly Stats Total Sequence Length    Assembly Stats Total Number of Chromosomes      Assembly Stats Number of Contigs        Assembly Level  Assembly Release Date   Assembly Stats Contig N50       Assembly Stats Scaffold N50     Assembly Stats Number of Scaffolds      Assembly Stats GC Percent       Assembly Sequencing Tech        Assembly Submitter
GCA_029814745.1	ASM2981474v1	Zanclus cornutus		791399909		289716	Scaffold	2023-04-18	3023	24920965	123868	40	Illumina	Iridian Genomes
GCA_027122455.1	ASM2712245v1	Trisopterus luscus		568255990		224929	Scaffold	2022-12-20	3016	20572751	76447	47	Illumina	Iridian Genomes
GCA_037176995.1	ASM3717699v1	Bidyanus bidyanus		643181884		221750	Scaffold	2024-03-15	3010	26976407	7859	42	Illumina	Iridian Genomes
GCA_034780895.1	ASM3478089v1	Rhynchobatus australiae		2228872493		850271	Scaffold	2023-12-28	2963	92512169	81522	42	Illumina	Iridian Genomes
GCA_027560375.1	ASM2756037v1	Imantodes cenchoa		1385158126		830518	Scaffold	2023-01-03	2902	52356	605251	40.5	Illumina	Iridian Genomes
GCA_049180915.1	ASM4918091v1	Taeniura lymma		3189259392		1529604	Scaffold	2025-03-30	2655	140012706	385705	42	Illumina	Iridian Genomes
GCA_027576755.1	ASM2757675v1	Chamaetylas poliocephala		1163580681		767185	Scaffold	2023-01-06	2636	64078424	281486	42.5	Illumina	Iridian Genomes
GCA_047404335.1	ASM4740433v1	Mycteria ibis		1362111920		513557	Scaffold	2025-02-04	2524	38574247	60395	41.5	Illumina	Iridian Genomes
GCA_025727895.1	ASM2572789v1	Melierax metabates		1267186076		531991	Scaffold	2022-10-17	2374	39048327	8424	41.5	Illumina	Iridian Genomes
GCA_041045025.1	ASM4104502v1	Thryssa baelama		884435318		617217	Scaffold	2024-08-05	2341	5732	531607	44	Illumina	Iridian Genomes
GCA_027574745.1	ASM2757474v1	Occidentarius platypogon		1620861010		596684	Scaffold	2023-01-06	2161	57515776	128373	40.5	Illumina	Iridian Genomes
GCA_025629765.1	ASM2562976v1	Eleginus gracilis		529328486		267276	Scaffold	2022-10-08	2114	20815831	52317	45.5	Illumina	Iridian Genomes
GCA_032466625.1	ASM3246662v1	Psittacara rubritorquis		1104236827		543640	Scaffold	2023-10-10	2063	17747	167616	41.5	Illumina	Iridian Genomes
GCA_047404715.1	ASM4740471v1	Spratelloides gracilis		1000519967		774682	Scaffold	2025-02-04	2009	2258	736306	44.5	Illumina	Iridian Genomes
GCA_034783695.1	ASM3478369v1	Sardinella gibbosa		812518763		437885	Scaffold	2023-12-28	1963	7054	332142	43.5	Illumina	Iridian Genomes
GCA_035592055.1	ASM3559205v1	Phalcoboenus megalopterus		1162640007		596023	Scaffold	2024-01-11	1898	61227580	22754	42	Illumina	Iridian Genomes
GCA_046270505.1	ASM4627050v1	Quiscalus quiscula		942582927		851412	Scaffold	2024-12-25	1835	1887	834461	42	Illumina	Iridian Genomes
GCA_034782095.1	ASM3478209v1	Falco jugger		1225352242		623088	Scaffold	2023-12-28	1713	37509937	12989	42	Illumina	Iridian Genomes
GCA_032466295.1	ASM3246629v1	Forpus passerinus		1065957815		603224	Scaffold	2023-10-10	1617	17265	171283	40	Illumina	Iridian Genomes
GCA_049180935.1	ASM4918093v1	Pteroplatytrygon violacea		3273561531		2192095	Scaffold	2025-03-30	1585	148181254	291068	42	Illumina	Iridian Genomes
GCA_030264355.1	ASM3026435v1	Sardinella lemuru		545278066		314117	Scaffold	2023-06-13	1407	31529	234306	43.5	Illumina	Iridian Genomes
GCA_034782235.1	ASM3478223v1	Falco dickinsoni		1207958700		700639	Scaffold	2023-12-28	1333	59067593	13919	42	Illumina	Iridian Genomes
GCA_031763465.1	ASM3176346v1	Squatina squatina		1516571770		1378317	Scaffold	2023-09-20	1057	1346	1152659	44	Illumina	Iridian Genomes
GCA_035582915.1	ASM3558291v1	Necturus beyeri		250252950		251838	Scaffold	2024-01-11	1039	1042	249596	46	Illumina	Iridian Genomes
GCA_032353195.1	ASM3235319v1	Tyrannus melancholicus		1092936249		543404	Scaffold	2023-10-04	1037	58934510	322	40	Illumina	Iridian Genomes
GCA_034781615.1	ASM3478161v1	Falco ardosiaceus		1174184399		676548	Scaffold	2023-12-28	979	62677164	13463	42	Illumina	Iridian Genomes
GCA_036873835.1	ASM3687383v1	Crypturellus boucardi		1445599058		2174555	Scaffold	2024-02-26	920	930	2160382	43.5	Illumina	Iridian Genomes
GCA_035583255.1	ASM3558325v1	Pseudotriton ruber		793094279		905545	Scaffold	2024-01-11	872	876	896899	43.5	Illumina	Iridian Genomes
GCA_035583035.1	ASM3558303v1	Eurycea cirrigera		689898872		813928	Scaffold	2024-01-11	839	845	799289	43	Illumina	Iridian Genomes
GCA_030265035.1	ASM3026503v1	Desmognathus wrighti		1118184928		1347155	Scaffold	2023-06-13	838	845	1323189	43	Illumina	Iridian Genomes
GCA_035591995.1	ASM3559199v1	Stereochilus marginatus		806097269		986302	Scaffold	2024-01-11	832	852	930349	43.5	Illumina	Iridian Genomes
GCA_033118305.1	ASM3311830v1	Desmognathus campi		871572923		1081147	Scaffold	2023-10-30	816	833	1030184	43.5	Illumina	Iridian Genomes
GCA_031762335.1	ASM3176233v1	Psittacula eupatria		745897376		417283	Scaffold	2023-09-20	797	16896	159382	40.5	Illumina	Iridian Genomes
GCA_036873585.1	ASM3687358v1	Spinus psaltria		1226180322		1585160	Scaffold	2024-02-26	677	17579406	446866	41	Illumina	Iridian Genomes
GCA_032274585.2	ASM3227458v2	Tyrannus vociferans		1099483015		1208662	Scaffold	2024-12-02	659	32466042	86734	41	Illumina	Iridian Genomes
GCA_038406705.1	ASM3840670v1	Eurycea bislineata		2129482345		5418484	Scaffold	2024-04-22	376	383	5355787	43.5	Illumina	Iridian Genomes
GCA_034783915.1	ASM3478391v1	Agapornis pullarius		1367563600		3591281	Scaffold	2023-12-28	366	366	3589823	51.5	Illumina	Iridian Genomes
GCA_032357765.1	ASM3235776v1	Amazona auropalliata		730463191		1628102	Scaffold	2023-10-04	352	4152	926220	44.5	Illumina	Iridian Genomes
GCA_035048385.1	ASM3504838v1	Plethodon glutinosus		1860116387		4939736	Scaffold	2024-01-03	352	355	4910792	44	Illumina	Iridian Genomes
GCA_032354935.1	ASM3235493v1	Psittacula roseata		1211254702		1697424	Scaffold	2023-10-04	299	13848	1196366	48	Illumina	Iridian Genomes
GCA_032360045.1	ASM3236004v1	Amazona ventralis		1460487250		2893076	Scaffold	2023-10-04	277	1182	2525461	52.5	Illumina	Iridian Genomes
GCA_047404375.1	ASM4740437v1	Paleosuchus palpebrosus		131931057		401359	Scaffold	2025-02-04	274	275	400364	49.5	Illumina	Iridian Genomes
GCA_028565875.1	ASM2856587v1	Hoplisoma paleatum		497017876		142073	Scaffold	2023-02-09	5299	6083	129744	39.5	Illumina	Iridian Genomes
GCA_029890015.1	ASM2989001v1	Leucopternis lacernulatus		1308151139		393244	Scaffold	2023-04-27	3501	40052610	11953	41.5	Illumina	Iridian Genomes
GCA_026770365.1	ASM2677036v1	Harpyhaliaetus coronatus		1226013973		520384	Scaffold	2022-12-09	2394	37477071	13830	43.5	Illumina	Iridian Genomes
GCA_027497775.1	ASM2749777v1	Accipiter melanochlamys		1398011897		637	Scaffold	2022-12-30	17712854	35025567	449	44	Illumina	Iridian Genomes
GCA_035584735.1	ASM3558473v1	Pseudotriccus pelzelni		1056647852		46148	Scaffold	2024-01-11	79060	69205668	16470	42	Illumina	Iridian Genomes
GCA_035222235.1	ASM3522223v1	Margarornis squamiger		1078003465		49371	Scaffold	2024-01-08	78901	73085388	21974	42	Illumina	Iridian Genomes
GCA_035582745.1	ASM3558274v1	Loriotus luctuosus		1068551309		59482	Scaffold	2024-01-11	72907	71463017	17064	42	Illumina	Iridian Genomes
GCA_035583185.1	ASM3558318v1	Anabacerthia variegaticeps		1072296533		54499	Scaffold	2024-01-11	70555	72092792	21811	42	Illumina	Iridian Genomes
GCA_041107895.1	ASM4110789v1	Stiphrornis xanthogaster		1031298568		47255	Scaffold	2024-08-08	69975	70550583	14835	41.5	Illumina	Iridian Genomes
GCA_035221455.1	ASM3522145v1	Xenops minutus		1062125804		46362	Scaffold	2024-01-08	68880	72292265	16751	42	Illumina	Iridian Genomes
GCA_035584835.1	ASM3558483v1	Tangara arthus		1076229268		62151	Scaffold	2024-01-11	64778	73231758	16144	42	Illumina	Iridian Genomes
GCA_032361245.1	ASM3236124v1	Serinus canicollis		1059249940		62448	Scaffold	2023-10-04	62217	61468598	13497	42	Illumina	Iridian Genomes
GCA_046118055.1	ASM4611805v1	Phalloptychus iheringii		612569127		37921	Scaffold	2024-12-16	61586	27299416	18787	39.5	Illumina	Iridian Genomes
GCA_035221435.1	ASM3522143v1	Sphenopsis melanotis		1077097387		63818	Scaffold	2024-01-08	61549	72717942	17585	42	Illumina	Iridian Genomes
GCA_032165255.1	ASM3216525v1	Speculanas specularis		1090202322		48225	Scaffold	2023-09-28	58848	80038540	9878	41.5	Illumina	Iridian Genomes
GCA_035584875.1	ASM3558487v1	Syndactyla subalaris		1063970681		53214	Scaffold	2024-01-11	57184	73235165	20502	42	Illumina	Iridian Genomes
GCA_035041385.1	ASM3504138v1	Myiothlypis coronata		1130513874		283964	Scaffold	2024-01-03	55766	71818747	232629	42	Illumina	Iridian Genomes
GCA_041107815.1	ASM4110781v1	Criniger chloronotus		1062072985		67506	Scaffold	2024-08-08	53131	71422152	21182	42	Illumina	Iridian Genomes
GCA_035583155.1	ASM3558315v1	Acropternis orthonyx		1087335931		65749	Scaffold	2024-01-11	51881	72219764	24676	42	Illumina	Iridian Genomes
GCA_035047865.1	ASM3504786v1	Dendrocincla tyrannina		1084285942		73648	Scaffold	2024-01-03	51069	70116108	29791	42	Illumina	Iridian Genomes
GCA_035222195.1	ASM3522219v1	Myioborus miniatus		1065635426		78686	Scaffold	2024-01-08	50844	71262809	27345	42	Illumina	Iridian Genomes
GCA_032165235.1	ASM3216523v1	Lophonetta specularioides		1093695053		55452	Scaffold	2023-09-28	50151	79729295	12290	41.5	Illumina	Iridian Genomes
GCA_035584755.1	ASM3558475v1	Thripadectes ignobilis		1065798241		58636	Scaffold	2024-01-11	49885	72911492	22262	42	Illumina	Iridian Genomes
GCA_047291775.1	ASM4729177v1	Lophoceros bradfieldi		1081461599		49614	Scaffold	2025-01-28	48457	39404199	8150	43.5	Illumina	Iridian Genomes
GCA_037834095.1	ASM3783409v1	Argya squamiceps		1134727066		159843	Scaffold	2024-03-29	48384	72073535	116104	41	Illumina	Iridian Genomes
GCA_046766055.1	ASM4676605v1	Tockus monteiri		1080249232		50436	Scaffold	2025-01-19	48205	39272746	8088	43.5	Illumina	Iridian Genomes
GCA_035583215.1	ASM3558321v1	Arremon brunneinucha		1083679414		84386	Scaffold	2024-01-11	47908	71858246	28855	42.5	Illumina	Iridian Genomes
GCA_026212995.1	ASM2621299v1	Leucopternis kuhli		1187307059		54933	Scaffold	2022-11-16	45635	36513881	6885	41.5	Illumina	Iridian Genomes
GCA_049180555.1	ASM4918055v1	Tadorna tadornoides		1135579969		197879	Scaffold	2025-03-30	45327	75739459	150438	41.5	Illumina	Iridian Genomes
GCA_047292275.1	ASM4729227v1	Tockus jacksoni		1101475281		78741	Scaffold	2025-01-28	44771	24931242	20731	44	Illumina	Iridian Genomes
GCA_040967875.1	ASM4096787v1	Muscicapa olivascens		1054401262		71996	Scaffold	2024-07-30	44589	70763712	22542	41.5	Illumina	Iridian Genomes
GCA_035040975.1	ASM3504097v1	Myioborus melanocephalus		1079049039		87889	Scaffold	2024-01-03	44274	71912697	29897	42	Illumina	Iridian Genomes
GCA_047291695.1	ASM4729169v1	Ceratogymna atrata		1106342984		58735	Scaffold	2025-01-28	44250	37358002	13765	43.5	Illumina	Iridian Genomes
GCA_038382005.1	ASM3838200v1	Spatula versicolor		1121138442		148659	Scaffold	2024-04-18	43300	75993314	99593	41.5	Illumina	Iridian Genomes
GCA_035047985.1	ASM3504798v1	Basileuterus tristriatus		1064728666		70668	Scaffold	2024-01-03	43083	72147884	16903	42	Illumina	Iridian Genomes
GCA_034781315.1	ASM3478131v1	Accipiter madagascariensis		1203439704		70552	Scaffold	2023-12-28	42949	36033406	8636	42	Illumina	Iridian Genomes
GCA_032165215.1	ASM3216521v1	Anas bernieri		1103998581		65551	Scaffold	2023-09-28	42853	80193075	14322	41.5	Illumina	Iridian Genomes
GCA_035047745.1	ASM3504774v1	Catamblyrhynchus diadema		1071897660		78056	Scaffold	2024-01-03	42847	72036717	14845	42	Illumina	Iridian Genomes
GCA_049176575.1	ASM4917657v1	Dendrocygna arborea		1139247477		93282	Scaffold	2025-03-29	42527	77598070	44754	41.5	Illumina	Iridian Genomes
GCA_035590315.1	ASM3559031v1	Hieraaetus wahlbergi		1194588381		58768	Scaffold	2024-01-11	42478	36523969	6629	42	Illumina	Iridian Genomes
GCA_025435075.1	ASM2543507v1	Buteo lineatus		1239587557		99323	Scaffold	2022-09-27	42301	33451961	44363	41.5	Illumina	Iridian Genomes
GCA_038442615.1	ASM3844261v1	Daptrius ater		1194148699		77677	Scaffold	2024-04-24	42238	92129368	11084	42	Illumina	Iridian Genomes
GCA_040967735.1	ASM4096773v1	Otus rutilus		1219548359		83636	Scaffold	2024-07-30	42184	49082711	39089	41.5	Illumina	Iridian Genomes
GCA_049180595.1	ASM4918059v1	Tadorna variegata		1104306700		87007	Scaffold	2025-03-30	42084	75608272	34234	41.5	Illumina	Iridian Genomes
GCA_035040995.1	ASM3504099v1	Premnoplex brunnescens		1080659658		69115	Scaffold	2024-01-03	41809	73282146	24441	42	Illumina	Iridian Genomes
GCA_029814765.1	ASM2981476v1	Acanthurus leucopareius		642241911		39331	Scaffold	2023-04-18	41786	15294572	17270	40	Illumina	Iridian Genomes
GCA_035041235.1	ASM3504123v1	Myiothlypis chrysogaster		1076910607		90344	Scaffold	2024-01-03	41671	71670931	28852	42	Illumina	Iridian Genomes
GCA_047291805.1	ASM4729180v1	Horizocerus hartlaubi		1097970973		71259	Scaffold	2025-01-28	41247	39217225	21030	44	Illumina	Iridian Genomes
GCA_025310135.1	ASM2531013v1	Buteo platypterus		1209786575		69109	Scaffold	2022-09-20	41170	36168614	10644	41.5	Illumina	Iridian Genomes
GCA_036026055.1	ASM3602605v1	Spinus crassirostris		1061143162		78072	Scaffold	2024-01-25	40957	71497810	16627	42	Illumina	Iridian Genomes
GCA_046269285.1	ASM4626928v1	Cercococcyx olivinus		1170087388		80009	Scaffold	2024-12-24	40702	76098482	20771	42	Illumina	Iridian Genomes
GCA_038381655.1	ASM3838165v1	Tachyeres patachonicus		1107428298		116933	Scaffold	2024-04-18	40679	75153721	59908	41.5	Illumina	Iridian Genomes
GCA_041107915.1	ASM4110791v1	Parmoptila jamesoni		1035213375		70978	Scaffold	2024-08-08	40403	71193495	19048	41.5	Illumina	Iridian Genomes
GCA_047292255.1	ASM4729225v1	Tockus leucomelas		1118518630		113509	Scaffold	2025-01-28	40023	26298369	56275	44.5	Illumina	Iridian Genomes
GCA_027475485.1	ASM2747548v1	Accipiter fasciatus		1269671760		351392	Scaffold	2022-12-28	39943	32928445	287220	42	Illumina	Iridian Genomes
GCA_040967855.1	ASM4096785v1	Terpsiphone rufiventer		1072906050		78133	Scaffold	2024-07-30	39818	72491534	25152	42.5	Illumina	Iridian Genomes
GCA_035048045.1	ASM3504804v1	Chlorospingus semifuscus		1063969541		70214	Scaffold	2024-01-03	39789	72021519	15193	42	Illumina	Iridian Genomes
GCA_035221675.1	ASM3522167v1	Spatula smithii		1145271068		249090	Scaffold	2024-01-08	39641	74908865	194113	41.5	Illumina	Iridian Genomes
GCA_034782455.1	ASM3478245v1	Accipiter francesiae		1203342402		78944	Scaffold	2023-12-28	39534	36099245	8627	42	Illumina	Iridian Genomes
GCA_034779795.1	ASM3477979v1	Ctenopoma multispine		560510498		40227	Scaffold	2023-12-28	39515	22116953	19410	40	Illumina	Iridian Genomes
GCA_047291955.1	ASM4729195v1	Lophoceros camurus		1106690925		79448	Scaffold	2025-01-28	39057	37627678	26048	43.5	Illumina	Iridian Genomes
GCA_038381965.1	ASM3838196v1	Amazonetta brasiliensis		1110604399		124417	Scaffold	2024-04-18	38439	75223119	68569	41.5	Illumina	Iridian Genomes
GCA_025310495.1	ASM2531049v1	Harpagus bidentatus		1208184053		73582	Scaffold	2022-09-20	37210	36473192	9806	41.5	Illumina	Iridian Genomes
GCA_035047845.1	ASM3504784v1	Dendrocincla fuliginosa		1086978697		84499	Scaffold	2024-01-03	37189	70894503	33025	42	Illumina	Iridian Genomes
GCA_026937345.1	ASM2693734v1	Buteo jamaicensis		1209393109		73466	Scaffold	2022-12-16	36790	36185665	9454	41.5	Illumina	Iridian Genomes
GCA_038442595.1	ASM3844259v1	Aerospiza tachiro		1208020120		83687	Scaffold	2024-04-24	36644	36528849	9158	41.5	Illumina	Iridian Genomes
GCA_035048185.1	ASM3504818v1	Cinnycerthia unirufa		1055486600		89494	Scaffold	2024-01-03	36603	70738492	25280	41.5	Illumina	Iridian Genomes
GCA_027559655.1	ASM2755965v1	Accipiter superciliosus		1216271545		82749	Scaffold	2023-01-03	36561	36337749	19262	42	Illumina	Iridian Genomes
GCA_025448155.1	ASM2544815v1	Cacatua ducorpsii		1171361419		303483	Scaffold	2022-09-27	36413	44752	272682	41.5	Illumina	Iridian Genomes
GCA_027580095.1	ASM2758009v1	Circus hudsonius		1190894400		67173	Scaffold	2023-01-06	36350	36252255	6759	41.5	Illumina	Iridian Genomes
GCA_037833715.1	ASM3783371v1	Toxotes lorentzi		549033814		56115	Scaffold	2024-03-29	36243	23766699	28673	41.5	Illumina	Iridian Genomes
GCA_032274745.1	ASM3227474v1	Carduelis carduelis		1043792359		76395	Scaffold	2023-10-02	35533	72471425	13829	42	Illumina	Iridian Genomes
GCA_024606505.1	ASM2460650v1	Aquila spilogaster		1799223129		73354	Scaffold	2022-08-09	35336	54099077	8264	41.5	Illumina	Iridian Genomes
GCA_047291875.1	ASM4729187v1	Tockus fasciatus		1084811152		62532	Scaffold	2025-01-28	35295	39201706	8911	43.5	Illumina	Iridian Genomes
GCA_041108035.1	ASM4110803v1	Trochocercus nitens		1121829035		287524	Scaffold	2024-08-08	35292	73187576	233620	42.5	Illumina	Iridian Genomes
GCA_036026295.1	ASM3602629v1	Spinus olivaceus		1063438805		91354	Scaffold	2024-01-25	35290	71518970	23901	42.5	Illumina	Iridian Genomes
GCA_028567095.1	ASM2856709v1	Accipiter rufitorques		1207981799		68990	Scaffold	2023-02-09	35114	36629791	6447	42	Illumina	Iridian Genomes
GCA_027564655.1	ASM2756465v1	Leptodon cayanensis		1210132549		78462	Scaffold	2023-01-03	35040	36438466	11045	42	Illumina	Iridian Genomes
GCA_049180735.1	ASM4918073v1	Ambassis urotaenia		457172486		57245	Scaffold	2025-03-30	34889	20287447	34594	42	Illumina	Iridian Genomes
GCA_027475465.1	ASM2747546v1	Hieraaetus morphnoides		1213141085		76995	Scaffold	2022-12-28	34851	36635095	9616	41.5	Illumina	Iridian Genomes
GCA_049176295.1	ASM4917629v1	Lophodytes cucullatus		1107989791		104330	Scaffold	2025-03-29	34452	75505413	43816	41.5	Illumina	Iridian Genomes
GCA_047291665.1	ASM4729166v1	Tockus alboterminatus		1083659244		65999	Scaffold	2025-01-28	34396	39193042	10153	43.5	Illumina	Iridian Genomes
GCA_046118275.1	ASM4611827v1	Phalloceros buckupi		674789160		63236	Scaffold	2024-12-16	34251	29555493	30782	39	Illumina	Iridian Genomes
GCA_035584715.1	ASM3558471v1	Xiphorhynchus erythropygius		1073296683		89091	Scaffold	2024-01-11	34186	72687495	33665	42	Illumina	Iridian Genomes
GCA_041108375.1	ASM4110837v1	Vireo hypochryseus		1115784060		178759	Scaffold	2024-08-08	34017	73293257	113516	42	Illumina	Iridian Genomes
GCA_032359275.1	ASM3235927v1	Microctenopoma steveboyesi		517126779		74429	Scaffold	2023-10-04	33994	19357067	52706	41	Illumina	Iridian Genomes
GCA_025802315.1	ASM2580231v1	Hieraaetus ayresii		1310946357		188351	Scaffold	2022-10-23	33879	34060800	121417	42.5	Illumina	Iridian Genomes
GCA_025504725.1	ASM2550472v1	Circaetus gallicus		1199816934		76005	Scaffold	2022-09-30	33504	36337325	11097	41.5	Illumina	Iridian Genomes
GCA_030265285.1	ASM3026528v1	Cacatua sanguinea		1108262381		91193	Scaffold	2023-06-13	33449	98557242	22772	41.5	Illumina	Iridian Genomes
GCA_025435035.1	ASM2543503v1	Cryptoleucopteryx plumbea		1238767795		114773	Scaffold	2022-09-27	33226	36493104	41536	42	Illumina	Iridian Genomes
GCA_049176335.1	ASM4917633v1	Nettapus pulchellus		1115320975		123338	Scaffold	2025-03-29	33089	76177608	61029	41.5	Illumina	Iridian Genomes
GCA_040966455.1	ASM4096645v1	Spatula puna		1123339932		179838	Scaffold	2024-07-30	32761	74919736	115357	41.5	Illumina	Iridian Genomes
GCA_034781495.1	ASM3478149v1	Accipiter minullus		1206132328		94259	Scaffold	2023-12-28	32620	36205666	9698	42	Illumina	Iridian Genomes
GCA_046118235.1	ASM4611823v1	Phalloceros spiloura		692907687		91520	Scaffold	2024-12-16	32491	27680156	56230	39	Illumina	Iridian Genomes
GCA_041045045.1	ASM4104504v1	Elminia nigromitrata		1169906558		515083	Scaffold	2024-08-05	32485	71327542	459088	42	Illumina	Iridian Genomes
GCA_026770195.1	ASM2677019v1	Circus approximans		1207709646		89546	Scaffold	2022-12-09	32448	33845453	7703	41.5	Illumina	Iridian Genomes
GCA_041107855.1	ASM4110785v1	Dicrurus atripennis		1061957301		77131	Scaffold	2024-08-08	32357	72891703	18962	42.5	Illumina	Iridian Genomes
GCA_048604525.1	ASM4860452v1	Dendrocygna autumnalis		1147117653		128621	Scaffold	2025-03-18	31645	66240164	68338	41.5	Illumina	Iridian Genomes
GCA_037177315.1	ASM3717731v1	Hephaestus fuliginosus		648516561		68912	Scaffold	2024-03-15	31356	25513677	31875	41	Illumina	Iridian Genomes
GCA_035590195.1	ASM3559019v1	Aviceda cuculoides		1187801673		72459	Scaffold	2024-01-11	31108	36400431	4964	42	Illumina	Iridian Genomes
GCA_027564695.1	ASM2756469v1	Ictinia mississippiensis		1211467641		91494	Scaffold	2023-01-03	31086	36136030	16431	42	Illumina	Iridian Genomes
GCA_038406055.1	ASM3840605v1	Anas flavirostris		1166830609		286747	Scaffold	2024-04-22	30953	75318589	194180	41.5	Illumina	Iridian Genomes
GCA_046766075.1	ASM4676607v1	Tockus deckeni		1097012933		85732	Scaffold	2025-01-19	30912	39430287	14244	43.5	Illumina	Iridian Genomes
GCA_035048125.1	ASM3504812v1	Diglossa cyanea		1079145805		106760	Scaffold	2024-01-03	30484	72738589	21151	42	Illumina	Iridian Genomes
GCA_025727755.1	ASM2572775v1	Accipiter soloensis		1202459754		84319	Scaffold	2022-10-17	30453	36160942	8521	41.5	Illumina	Iridian Genomes
GCA_032361365.1	ASM3236136v1	Spinus pinus		1070200231		115034	Scaffold	2023-10-04	30318	70638963	37223	42	Illumina	Iridian Genomes
GCA_025308975.1	ASM2530897v1	Accipiter rufiventris		1218545930		92471	Scaffold	2022-09-20	29871	36527978	13562	42	Illumina	Iridian Genomes
GCA_034509185.1	ASM3450918v1	Euphonia xanthogaster		1054375560		99052	Scaffold	2023-12-21	29713	71743294	15517	42	Illumina	Iridian Genomes
GCA_046269305.1	ASM4626930v1	Cnesterodon brevirostratus		646256710		74730	Scaffold	2024-12-24	29221	27750324	35834	39.5	Illumina	Iridian Genomes
GCA_032357605.1	ASM3235760v1	Tachyeres brachypterus		1094081176		80449	Scaffold	2023-10-04	29025	79483301	10432	41.5	Illumina	Iridian Genomes
GCA_041108395.1	ASM4110839v1	Terpsiphone rufocinerea		1178773595		431402	Scaffold	2024-08-08	28858	73300378	366981	42.5	Illumina	Iridian Genomes
GCA_049176255.1	ASM4917625v1	Callonetta leucophrys		1121711076		146653	Scaffold	2025-03-29	28540	75627000	76740	41.5	Illumina	Iridian Genomes
GCA_028564985.1	ASM2856498v1	Crax fasciolata		1059346584		91940	Scaffold	2023-02-09	28481	93497347	26235	42	Illumina	Iridian Genomes
GCA_035048155.1	ASM3504815v1	Cinnycerthia olivascens		1056547732		106966	Scaffold	2024-01-03	28274	61886542	28075	42	Illumina	Iridian Genomes
GCA_034782635.1	ASM3478263v1	Buteo brachyurus		1214331144		102120	Scaffold	2023-12-28	28219	36440485	7001	41.5	Illumina	Iridian Genomes
GCA_027575165.1	ASM2757516v1	Buteogallus aequinoctialis		1212785345		109608	Scaffold	2023-01-06	27633	36497993	12390	41.5	Illumina	Iridian Genomes
GCA_027497695.1	ASM2749769v1	Aerospiza castanilius		1191473876		126219	Scaffold	2022-12-30	27461	36192315	42566	42	Illumina	Iridian Genomes
GCA_034782655.1	ASM3478265v1	Micrastur ruficollis		1211164946		103849	Scaffold	2023-12-28	27422	91902960	12132	42	Illumina	Iridian Genomes
GCA_025727795.1	ASM2572779v1	Buteogallus meridionalis		1208541050		99605	Scaffold	2022-10-17	27383	36502156	6332	41.5	Illumina	Iridian Genomes
GCA_026213075.1	ASM2621307v1	Spizaetus ornatus		1221391872		99440	Scaffold	2022-11-16	27129	36543446	7749	41.5	Illumina	Iridian Genomes
GCA_034782575.1	ASM3478257v1	Brotogeris tirica		1096228723		83384	Scaffold	2023-12-28	27123	38232	59625	41.5	Illumina	Iridian Genomes
GCA_028567075.1	ASM2856707v1	Toxostoma rufum		1219848389		107536	Scaffold	2023-02-09	27068	69042297	37320	41.5	Illumina	Iridian Genomes
GCA_046766095.1	ASM4676609v1	Tockus erythrorhynchus		1098627863		96879	Scaffold	2025-01-19	27038	39713591	9175	43.5	Illumina	Iridian Genomes
GCA_048604485.1	ASM4860448v1	Branta ruficollis		1140786443		161969	Scaffold	2025-03-18	26815	76153626	88768	42	Illumina	Iridian Genomes
GCA_032362345.1	ASM3236234v1	Sandelia bainsii		610307269		58134	Scaffold	2023-10-04	26535	23823580	26442	39.5	Illumina	Iridian Genomes
GCA_034783165.1	ASM3478316v1	Spatula rhynchotis		1102558708		105290	Scaffold	2023-12-28	26306	74670399	27709	41.5	Illumina	Iridian Genomes
GCA_026283885.1	ASM2628388v1	Poicephalus gulielmi		1197152094		372577	Scaffold	2022-11-22	26006	35815	338068	41.5	Illumina	Iridian Genomes
GCA_035047885.1	ASM3504788v1	Chlorospingus flavigularis		1091637667		121584	Scaffold	2024-01-03	25698	71828388	27147	42	Illumina	Iridian Genomes
GCA_049942475.1	ASM4994247v1	Aythya collaris		1155884869		265983	Scaffold	2025-04-26	25478	64326235	144265	41.5	Illumina	Iridian Genomes
GCA_032466535.1	ASM3246653v1	Forpus xanthops		1109229329		106854	Scaffold	2023-10-10	25430	36562	68591	41.5	Illumina	Iridian Genomes
GCA_024733675.1	ASM2473367v1	Psilopsiagon aymara		1122982684		204384	Scaffold	2022-08-22	24771	34696	176891	41.5	Illumina	Iridian Genomes
GCA_035583115.1	ASM3558311v1	Anisognathus igniventris		1078315463		112061	Scaffold	2024-01-11	24767	72121511	28843	42	Illumina	Iridian Genomes
GCA_024363065.2	ASM2436306v2	Pyrrhura roseifrons		1171003035		304437	Scaffold	2023-06-01	24716	33759	280065	42	Illumina	Iridian Genomes
GCA_036026075.1	ASM3602607v1	Linurgus olivaceus		1059394451		116010	Scaffold	2024-01-25	24698	71762008	18489	42	Illumina	Iridian Genomes
GCA_032361105.1	ASM3236110v1	Microctenopoma lineatum		513249596		78518	Scaffold	2023-10-04	24650	19399837	49797	41.5	Illumina	Iridian Genomes
GCA_029814565.1	ASM2981456v1	Pionites melanocephalus		1109617375		95573	Scaffold	2023-04-18	24479	33723	71040	41.5	Illumina	Iridian Genomes
