Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_030247045.1	33548	2023-06-12	4456	15612012	1550323	2975600867	Colobus guereza	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_963574725.1	9572	2023-11-03	183973	29403	7262	2739625085	Colobus polykomos	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_000260355.1	143302	2012-05-01	84597	46163	11166	1682547005	Condylura cristata	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	missing
GCA_006408615.1	9927	2019-06-24	177079	46820	9779	2596304039	Connochaetes taurinus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_026230045.1	124745	2022-11-18	399	22150609	3835978	1961540449	Corynorhinus townsendii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_004027555.1	208972	2019-01-16	1230480	23218	398	2271470677	Craseonycteris thonglongyai	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_026225945.1	1157628	2022-11-17	4331	12847143	116391	2527319442	Cricetomys ansorgei	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_004027575.1	10085	2019-01-16	1110425	80761	436	2396974302	Cricetomys gambianus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_003668045.3	10029	2020-06-11	4431	2489108	494581	2364208991	Cricetulus griseus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_964304595.1	10034	2024-11-06	179	47690202	15595476	2520152292	Cricetus cricetus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore
GCA_004027635.1	876679	2019-01-16	2420679	4927	347	3081690626	Crocidura indochinensis	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	missing
GCA_008692635.1	9678	2019-10-07	283945	21479	4652	2326732298	Crocuta crocuta	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_028646485.1	94188	2023-02-16	213093	124286	26021	2363042232	Cryptoprocta ferox	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_021461705.1	183661	2022-01-13	39388	112257	27149	2196365350	Cryptotis parvus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	Oxford Nanopore
GCA_004027205.1	10166	2019-01-16	865110	218543	768	2321968043	Ctenodactylus gundi	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_004027165.1	43321	2019-01-16	823762	37562	3468	2833195451	Ctenomys sociabilis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_004365215.1	108852	2019-03-22	3771510	3890	270	3399277187	Cuniculus paca	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_027409185.1	110931	2022-12-28	246	69195939	6843211	2814385620	Cynocephalus volans	Sarcopterygii	Mammalia			Euarchontoglires	Dermoptera	PacBio HiFi
GCA_009793145.1	58060	2019-12-23	188055	16522	4221	1687160926	Cynopterus brachyotis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_030015415.1	9400	2023-05-16	207	84235024	22018128	1857067459	Cynopterus sphinx	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore
GCF_033118175.1	30532	2023-11-02	328	68791581	6651551	3104275828	Dama dama	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_033118175.2	30532	2024-10-18	329	68791581	6651551	3104292160	Dama dama	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_006408505.1	9929	2019-06-24	255599	25896	5931	2909729339	Damaliscus lunatus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_004363535.1	34846	2019-03-22	993123	38650	1758	3011452398	Dasyprocta punctata	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_030445035.1	9361	2023-07-13	1310	14295626	1814465	3559491023	Dasypus novemcinctus	Sarcopterygii	Mammalia			Xenarthra	Cingulata	PacBio HiFi
GCA_030445035.2	9361	2023-07-13	1339	13963394	1789652	3598802131	Dasypus novemcinctus	Sarcopterygii	Mammalia			Xenarthra	Cingulata	PacBio HiFi
GCA_020854095.1	9279	2021-11-12	507	13753271	3683121	3139179057	Dasyurus viverrinus	Sarcopterygii	Mammalia				Dasyuromorphia	PacBio HiFi
GCA_044048945.1	31869	2024-10-29	930	80435237	11303963	2439979758	Daubentonia madagascariensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCF_002288925.2	9749	2019-08-29	29444	196689	57252	2326910473	Delphinapterus leucas	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_949987515.2	9728	2024-09-07	1598	3627551	928000	2663323555	Delphinus delphis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCF_022682495.1	9430	2022-03-24	1184	6762714	1324706	2113234880	Desmodus rotundus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_022682495.2	9430	2022-03-24	1188	6739964	1285658	2119447770	Desmodus rotundus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_014189135.1	310711	2020-08-14	87708	57104	14611	2364205984	Dicerorhinus sumatrensis harrissoni	Sarcopterygii	Mammalia			Laurasiatheria	Perissodactyla	missing
GCF_020826845.1	77932	2021-11-10	1291	28468213	1560275	3004166759	Diceros bicornis minor	Sarcopterygii	Mammalia			Laurasiatheria	Perissodactyla	PacBio HiFi
GCA_028555095.1	85952	2023-02-08	215830	21612	4018	2077395654	Dicrostonyx torquatus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_004027595.1	108858	2019-01-16	1164830	64805	537	2687924519	Dinomys branickii	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_024711535.1	94247	2022-08-18	4536	7443915	483253	3365236402	Dipodomys merriami	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCF_000151885.1	10020	2014-12-12	148228	48087	5512	2065314044	Dipodomys ordii	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_019054845.1	105255	2021-06-29	2026	9612466	1442987	2844766008	Dipodomys spectabilis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCA_004024685.1	323379	2019-01-15	1278525	30710	399	2345529996	Dipodomys stephensi	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_036346955.1	73863	2024-02-05	1441	28651707	5377176	2814657852	Dipus sagitta	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_004027295.1	29091	2019-01-16	1911987	27983	399	3288992131	Dolichotis patagonum	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_043880285.1	249021	2024-10-28	400	14255823	3064574	2390465483	Doryrhina cyclops	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_019393635.1	33562	2021-08-03	277	38230856	9891997	3300269911	Dromiciops gliroides	Sarcopterygii	Mammalia				Microbiotheria	PacBio CLR
GCA_030035585.1	29137	2023-05-18	294	57632671	18668298	3158468910	Dugong dugon	Sarcopterygii	Mammalia			Afrotheria	Sirenia	PacBio HiFi
GCF_000313985.2	9371	2019-07-15	277896	20425	4090	2605196151	Echinops telfairi	Sarcopterygii	Mammalia			Afrotheria		missing
GCA_028627145.1	58063	2023-02-16	1209684	109255	339	2286172677	Eidolon dupreanum	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_000465285.1	77214	2013-09-13	288446	12668	3194	1830434665	Eidolon helvum	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_020311275.1	204263	2021-10-05	31894	285064	67719	2441789362	Eira barbara	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_021018665.1	43332	2021-12-01	189059	32707	8530	2460101691	Elaphurus davidianus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_000299155.1	28737	2012-10-10	288162	24219	5786	3315871847	Elephantulus edwardii	Sarcopterygii	Mammalia			Afrotheria	Macroscelidea	missing
GCF_024166365.1	99487	2022-07-06	190	87987108	17331029	3397913467	Elephas maximus indicus	Sarcopterygii	Mammalia			Afrotheria	Proboscidea	PacBio HiFi
GCA_001685095.1	329620	2016-07-14	712290	7230	1769	2243679562	Ellobius talpinus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_002288905.1	391180	2017-09-11	29592	244529	59610	2425594289	Enhydra lutris kenyoni	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_003508835.1	58065	2018-09-07	4469	8002591	796524	1966861576	Eonycteris spelaea	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR
GCA_035773235.1	146134	2024-01-24	115	59200000	15863881	2699076650	Eospalax fontanierii	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_027574615.1	29078	2023-01-09	123	49033427	14456996	2008029309	Eptesicus fuscus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR
GCA_030846915.1	59451	2023-08-21	905	59608874	8691757	2001058014	Eptesicus nilssonii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_016077325.2	9793	2021-10-14	1972	7920234	1319112	2428377921	Equus asinus	Sarcopterygii	Mammalia			Laurasiatheria	Perissodactyla	missing
GCF_002863925.1	9796	2018-01-05	10995	1502753	332541	2497530654	Equus caballus	Sarcopterygii	Mammalia			Laurasiatheria	Perissodactyla	missing
GCF_000696695.1	9798	2014-06-05	134060	57610	10083	2374818822	Equus przewalskii	Sarcopterygii	Mammalia			Laurasiatheria	Perissodactyla	missing
GCF_021613505.1	89248	2022-01-31	27145	427941	79653	2476985086	Equus quagga	Sarcopterygii	Mammalia			Laurasiatheria	Perissodactyla	missing
GCA_028451465.1	34844	2023-02-06	393	19239546	4735819	2432078928	Erethizon dorsatum	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio CLR
GCF_950295315.1	9365	2023-05-01	4934	999919	276067	2719931831	Erinaceus europaeus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	PacBio HiFi
GCA_023783455.1	9538	2022-06-17	4898	18747272	957741	3096929461	Erythrocebus patas	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCF_028021215.1	9764	2023-01-31	982	39209000	1346193	2982362781	Eschrichtius robustus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCF_028564815.1	27606	2023-02-09	1156	37467374	1429147	2838733489	Eubalaena glacialis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_004363455.1	302098	2019-03-22	1361057	34866	399	2692865900	Eubalaena japonica	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_006408755.1	69308	2019-06-24	320395	48014	6357	2878957867	Eudorcas thomsonii	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_963573435.1	1215604	2023-10-30	152781	30116	6957	2148879339	Eulemur albifrons	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574965.1	13514	2023-10-30	108706	44663	10298	2142767025	Eulemur coronatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_001262665.1	87288	2015-08-06	292743	16303	4194	2094103518	Eulemur flavifrons	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575015.1	47178	2023-10-30	111483	38956	9651	2123580313	Eulemur fulvus collaris	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_001262655.1	30602	2015-08-06	635422	7913	2049	2101039320	Eulemur macaco	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_028534055.1	34828	2023-02-09	1106606	38022	557	2460445262	Eulemur mongoz	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574895.1	34829	2023-10-31	116235	36835	9071	2130209887	Eulemur rubriventer	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_041146395.1	859984	2024-08-16	680	89959899	6498171	2415574146	Eulemur rufifrons	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio HiFi
GCA_963574465.1	859983	2023-10-30	144902	31435	7462	2142741254	Eulemur rufus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573705.1	122225	2023-10-30	146082	31336	7392	2147593812	Eulemur sanfordi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_004028035.1	34886	2019-01-15	24747	242372	63752	2404049571	Eumetopias jubatus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_018350175.1	9685	2021-05-13	110	90731473	36606296	2425739938	Felis catus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_019924945.1	61376	2021-09-14	110	91188488	19806996	2428298665	Felis chaus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_032458615.1	61379	2023-10-11	655	31308424	8593870	2413502530	Felis nigripes	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_012274545.1	885580	2020-04-13	162869	44756	11927	2286001154	Fukomys damarensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_023783435.1	30609	2022-06-17	11899	583552	127267	2543917194	Galago moholi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio RSII
GCA_963575145.1	9465	2023-10-31	165105	30883	7094	2506430769	Galago senegalensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574575.1	89672	2023-10-31	198935	25380	5967	2511177570	Galagoides demidoff	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_019455555.1	202257	2021-08-05	74682	51027	13439	1801124260	Galemys pyrenaicus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	missing
GCF_000696425.1	482537	2014-06-05	592122	18952	1667	2802837430	Galeopterus variegatus	Sarcopterygii	Mammalia			Euarchontoglires	Dermoptera	missing
GCA_040207655.1	27682	2024-06-17	2493	11757861	2289077	1833895512	Geomys bursarius	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_017591445.1	2740528	2021-03-30	50766	11323477	1249370	2438025394	Giraffa camelopardalis rothschildi	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Oxford Nanopore
GCA_013496395.1	439328	2020-07-24	270992	22499	6171	2397983155	Giraffa tippelskirchi	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_020662805.1	64683	2021-10-28	115082	75533	12973	2538979272	Glaucomys volans	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_004027185.1	41261	2019-01-16	444115	26062	4941	2461018707	Glis glis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_963455315.1	9731	2023-09-21	2077	3290841	724061	2651075824	Globicephala melas	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_963455315.2	9731	2024-09-07	2077	3290841	724061	2651075824	Globicephala melas	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_039655065.1	2994998	2024-05-17	129	77027013	18094795	2159899785	Glossophaga mutica	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_963575185.1	499232	2023-11-02	109969	54617	13965	2738595670	Gorilla beringei	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_029281585.2	9595	2024-01-08	28	150804130	107915467	3543850636	Gorilla gorilla gorilla	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_029281585.3	9595	2024-08-01	28	150804130	107915467	3543850631	Gorilla gorilla gorilla	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCF_016433145.1	191870	2021-01-06	145856	56947	11306	3395578354	Gracilinanus agilis	Sarcopterygii	Mammalia				Didelphimorphia	missing
GCA_019843835.1	491754	2021-09-01	572372	5404	1648	2080556935	Grammomys dolichurus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_004785775.1	491861	2019-04-12	100279	51731	13099	2378001958	Grammomys surdaster	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_028646425.1	83653	2023-02-16	813233	62041	1287	2521089325	Grampus griseus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_004027655.1	51346	2019-01-16	1283630	22138	727	2813445529	Graphiurus murinus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_024510155.1	2888765	2022-08-04	758	36583552	6560855	2388193049	Gulo gulo luscus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_011680675.1	38618	2020-03-23	12541	500778	146892	3469277498	Gymnobelideus leadbeateri	Sarcopterygii	Mammalia				Diprotodontia	Oxford Nanopore
GCF_012393455.1	9711	2020-04-15	6997	1011981	194522	2338231810	Halichoerus grypus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore
GCA_963574485.1	122220	2023-10-30	118227	36188	8902	2100121195	Hapalemur griseus alaotrensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575175.1	3043112	2023-10-30	102197	42001	10362	2099687169	Hapalemur meridionalis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575155.1	867377	2023-10-30	147553	27218	6953	2098777755	Hapalemur occidentalis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_028533245.1	9634	2023-02-09	762462	73706	1568	2473195545	Helarctos malayanus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_004023845.1	210647	2019-01-15	200185	113567	21292	2391389890	Helogale parvula	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_000247695.1	10181	2012-02-17	114653	47778	10206	2314771103	Heterocephalus glaber	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_028571685.1	77598	2023-02-10	338	78495281	15246687	3487990716	Heterohyrax brucei	Sarcopterygii	Mammalia			Afrotheria	Hyracoidea	PacBio HiFi
GCA_023065765.1	56798	2022-04-22	3607	1793253	462528	2374479426	Hexaprotodon liberiensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_030028045.1	575201	2023-05-18	583	50348260	8899420	2538214062	Hippopotamus amphibius kiboko	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCF_001890085.2	186990	2016-12-06	180137	34032	3993	1954538067	Hipposideros armiger	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_031876335.1	175524	2023-09-25	188	34562834	8862568	2338890320	Hipposideros larvatus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_021464545.1	867831	2022-01-14	82594	72646	17631	2126995842	Hipposideros pendleburyi	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_006942125.1	82127	2019-07-12	135158	45501	11909	2561805748	Hippotragus niger niger	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_000001405.40	9606	2022-02-03	1826	51725668	2943603	3136819257	Homo sapiens	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_023748175.1	593543	2022-06-16	3022	22338800	2823044	2784981803	Hoolock leuconedys	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCF_003009895.1	95912	2018-03-19	28819	167386	46991	2357940253	Hyaena hyaena	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_004027455.1	10149	2019-01-16	661089	148451	8385	2734015388	Hydrochoerus hydrochaeris	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_020226075.1	9883	2021-10-05	56897	131414	33550	2484705625	Hydropotes inermis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_963574095.1	9579	2023-11-02	183098	28032	7275	2676684023	Hylobates agilis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574335.1	9587	2023-11-02	158421	33153	8551	2685947331	Hylobates klossii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_009828535.3	81572	2021-11-10	43501	265822	47941	2785970589	Hylobates moloch	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_963573745.1	9588	2023-11-02	185364	28001	7177	2683629437	Hylobates muelleri	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_021498465.1	9589	2022-01-19	1567	17385161	2384244	2851318933	Hylobates pileatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_019843855.1	34858	2021-09-01	659537	4202	1512	2177999704	Hylomyscus alleni	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_949752795.1	48744	2023-04-08	1855	3126546	835131	2828541112	Hyperoodon ampullatus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_016801275.1	143286	2021-02-02	303244	27723	6278	2194787767	Hystrix brachyura	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_004026905.1	10137	2019-01-16	1140949	57102	459	2470482578	Hystrix cristata	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_025583905.1	360967	2022-10-05	2638	60617172	8092192	2099682538	Ia io	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_016881025.1	43179	2021-02-17	153544	44127	7536	2311073401	Ictidomys tridecemlineatus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_004363605.1	34827	2019-03-22	1248425	26447	611	2701360913	Indri indri	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_036417435.1	9725	2024-02-06	1187	40892022	1694451	2749306105	Inia geoffrensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCF_020740685.1	51337	2021-11-04	721	21929955	3319964	2850162481	Jaculus jaculus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio CLR
GCA_006410655.1	9962	2019-06-24	339551	20724	3860	2725198951	Kobus ellipsiprymnus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_014926565.1	91880	2020-10-23	154089	61383	9706	2747140373	Kobus leche leche	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_026419965.1	27615	2022-11-27	724	42780423	9444491	2551057477	Kogia breviceps	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_964270905.1	90246	2024-09-29	1933	3493168	848746	2676002614	Lagenorhynchus acutus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCF_949774975.1	27610	2023-04-08	1480	3398034	934848	2544621795	Lagenorhynchus albirostris	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCF_003676395.1	90247	2018-10-23	21793	255779	73552	2324171299	Lagenorhynchus obliquidens	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_028533205.1	65632	2023-02-09	631689	57452	8947	3355989172	Lagorchestes hirsutus	Sarcopterygii	Mammalia				Diprotodontia	missing
GCA_963574225.1	9519	2023-10-31	82310	71029	18156	2582486803	Lagothrix lagotricha	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_013239585.1	273914	2020-06-02	93504	111519	28040	2011773649	Lama glama chaku	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_013239625.1	273908	2020-06-02	73776	343812	72987	2037226754	Lama guanicoe cacsilensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_004026805.1	258930	2019-01-16	525280	35165	5455	2856952849	Lasiurus borealis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_020740605.2	9447	2021-11-04	395	32529614	4841327	2241959928	Lemur catta	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio HiFi
GCA_963575285.1	9487	2023-11-03	212478	28038	6252	2763023635	Leontocebus fuscicollis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575265.1	9489	2023-11-03	223888	28282	5695	2788653756	Leontocebus nigricollis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574395.1	57374	2023-11-02	177556	30751	7575	2728977161	Leontopithecus chrysomelas	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_028533165.1	30588	2023-02-09	401755	55757	10492	2854605562	Leontopithecus rosalia	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_018350155.1	46844	2021-05-13	92	104474415	29077231	2426379054	Leopardus geoffroyi	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_963573785.1	342401	2023-10-30	131973	32324	8105	2138030793	Lepilemur ankaranensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574875.1	78583	2023-10-30	107744	40718	10128	2134912742	Lepilemur dorsalis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574885.1	78866	2023-10-30	108638	41219	10133	2137048369	Lepilemur ruficaudatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573855.1	78584	2023-10-30	133968	31775	8039	2142855022	Lepilemur septentrionalis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_000349705.1	9713	2013-03-29	169547	23664	6672	2223164129	Leptonychotes weddellii	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_004026855.1	48086	2019-01-16	1602982	15057	553	3122255964	Lepus americanus	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	missing
GCA_042027585.1	9981	2024-09-19	1481	30546000	2754905	2960872309	Lepus capensis	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	PacBio HiFi
GCF_033115175.1	9983	2023-10-31	1069	43409466	1940000	2930889363	Lepus europaeus	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	PacBio HiFi
GCA_036325905.1	112018	2024-02-05	352	58464897	9019693	2855065205	Lepus oiostolus	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	missing
GCA_040893245.2	62621	2024-07-26	1412	4885811	989945	2695157870	Lepus timidus	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	PacBio HiFi
GCA_029532125.1	63225	2023-03-31	96094	98462	16058	2644695538	Lepus townsendii	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	missing
GCF_000442215.2	118797	2013-07-24	148598	32029	9161	2387358314	Lipotes vexillifer	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_006410535.1	69311	2019-06-24	204448	47655	8469	2875187851	Litocranius walleri	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_010015895.1	76717	2020-01-27	13981	691969	158045	2395576457	Lontra canadensis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_907164525.1	248799	2021-06-03	153791	35791	9249	2691165168	Lophiomys imhausi	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_023783235.1	75566	2022-06-17	4389	6802059	1058036	2903351443	Lophocebus aterrimus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio RSII
