CM082719.1_contig000012	364159
CM082719.1_contig000013	244972
CM082719.1_contig000014	1354344
CM082719.1_contig000015	385607
CM082719.1_contig000016	1390890
CM082719.1_contig000017	213401
CM082719.1_contig000018	265865
CM082719.1_contig000019	983942
CM082719.1_contig000020	306346
CM082719.1_contig000021	389393
CM082719.1_contig000022	1297853
CM082719.1_contig000023	400962
CM082719.1_contig000024	2045884
CM082719.1_contig000025	507325
CM082719.1_contig000026	400810
CM082719.1_contig000027	1399633
CM082719.1_contig000028	75332
CM082719.1_contig000029	1657639
CM082719.1_contig000030	2746769
CM082719.1_contig000031	1595580
CM082719.1_contig000032	563266
CM082719.1_contig000033	167660
CM082719.1_contig000034	874201
CM082719.1_contig000035	789564
CM082719.1_contig000036	158775
CM082719.1_contig000037	530829
CM082719.1_contig000038	124016
CM082719.1_contig000039	134082
CM082719.1_contig000040	317264
CM082719.1_contig000041	582717
CM082719.1_contig000042	969087
CM082719.1_contig000043	462215
CM082719.1_contig000044	84981
CM082719.1_contig000045	757822
CM082719.1_contig000046	357689
CM082719.1_contig000047	1188846
CM082719.1_contig000048	726552
CM082719.1_contig000049	642661
CM082719.1_contig000050	117813
CM082719.1_contig000051	117071
CM082719.1_contig000052	112800
CM082719.1_contig000053	411363
CM082719.1_contig000054	121241
CM082719.1_contig000055	611030
CM082719.1_contig000056	164117
CM082719.1_contig000057	250965
CM082719.1_contig000058	531584
CM082719.1_contig000059	243368
CM082719.1_contig000060	200700
CM082719.1_contig000061	181436
CM082719.1_contig000062	209158
CM082719.1_contig000063	497515
CM082719.1_contig000064	39595
CM082719.1_contig000065	217693
CM082719.1_contig000066	248163
CM082719.1_contig000067	203845
CM082719.1_contig000068	1265869
CM082719.1_contig000069	748820
CM082719.1_contig000070	327374
CM082719.1_contig000071	140997
CM082719.1_contig000072	236922
CM082719.1_contig000073	71220
CM082719.1_contig000074	1183948
CM082719.1_contig000075	100036
CM082719.1_contig000076	207723
CM082719.1_contig000077	42796
CM082719.1_contig000078	971854
CM082719.1_contig000079	1187660
CM082719.1_contig000080	878202
CM082719.1_contig000081	199158
CM082719.1_contig000082	311204
CM082719.1_contig000083	70479
CM082719.1_contig000084	316206
CM082719.1_contig000085	471179
CM082719.1_contig000086	1301794
CM082719.1_contig000087	1428562
CM082719.1_contig000088	120343
CM082719.1_contig000089	193871
CM082719.1_contig000090	101997
CM082719.1_contig000091	1044394
CM082719.1_contig000092	286708
CM082719.1_contig000093	408182
CM082719.1_contig000094	575159
CM082719.1_contig000095	828809
CM082719.1_contig000096	1100009
CM082719.1_contig000097	155989
CM082719.1_contig000098	608376
CM082719.1_contig000099	1451915
CM082719.1_contig000100	176391
CM082719.1_contig000101	94428
CM082719.1_contig000102	600237
CM082719.1_contig000103	1115883
CM082719.1_contig000104	349352
CM082719.1_contig000105	920140
CM082719.1_contig000106	1119404
CM082719.1_contig000107	1656778
CM082719.1_contig000108	3898654
CM082719.1_contig000109	1009276
CM082719.1_contig000110	1434567
CM082719.1_contig000111	123533
CM082719.1_contig000112	163960
CM082719.1_contig000113	3508405
CM082719.1_contig000114	4007150
CM082719.1_contig000115	148090
CM082719.1_contig000116	1022194
CM082719.1_contig000117	1355633
CM082719.1_contig000118	242950
CM082719.1_contig000119	621341
CM082719.1_contig000120	133117
CM082719.1_contig000121	744436
CM082719.1_contig000122	214974
CM082719.1_contig000123	1065280
CM082719.1_contig000124	42681
CM082719.1_contig000125	9049683
CM082719.1_contig000126	34333
CM082719.1_contig000127	47171
CM082719.1_contig000128	1417070
CM082719.1_contig000129	73903
CM082719.1_contig000130	690497
CM082719.1_contig000131	109412
CM082719.1_contig000132	92009
CM082719.1_contig000133	1976123
CM082719.1_contig000134	176433
CM082719.1_contig000135	630384
CM082719.1_contig000136	696001
CM082719.1_contig000137	2297899
CM082719.1_contig000138	2485755
CM082719.1_contig000139	1707299
CM082719.1_contig000140	660001
CM082719.1_contig000141	697921
CM082719.1_contig000142	754923
CM082719.1_contig000143	186512
CM082719.1_contig000144	709471
CM082719.1_contig000145	344817
CM082719.1_contig000146	292989
CM082719.1_contig000147	119173
CM082719.1_contig000148	350823
CM082719.1_contig000149	476289
CM082719.1_contig000150	375147
CM082719.1_contig000151	299878
CM082719.1_contig000152	1938512
CM082719.1_contig000153	418661
CM082719.1_contig000154	3695784
CM082719.1_contig000155	3163367
CM082719.1_contig000156	2963616
CM082719.1_contig000157	100576
CM082719.1_contig000158	4471985
CM082719.1_contig000159	111865
CM082719.1_contig000160	660365
CM082719.1_contig000161	1448643
CM082719.1_contig000162	602339
CM082719.1_contig000163	433296
CM082719.1_contig000164	6988457
CM082719.1_contig000165	1833822
CM082719.1_contig000166	1496503
CM082719.1_contig000167	315238
CM082719.1_contig000168	3702463
CM082719.1_contig000169	187983
CM082719.1_contig000170	86806
CM082719.1_contig000171	43653
CM082719.1_contig000172	266362
CM082719.1_contig000173	727690
CM082719.1_contig000174	3334436
CM082719.1_contig000175	66900
CM082719.1_contig000176	1549140
CM082719.1_contig000177	7065378
CM082719.1_contig000178	168513
CM082719.1_contig000179	2911725
CM082719.1_contig000180	1181393
CM082719.1_contig000181	1157271
CM082719.1_contig000182	69943
CM082719.1_contig000183	2245419
CM082719.1_contig000184	5522358
CM082719.1_contig000185	481193
CM082719.1_contig000186	3256173
CM082719.1_contig000187	102089
CM082719.1_contig000188	450551
CM082719.1_contig000189	4294416
CM082719.1_contig000190	687949
CM082719.1_contig000191	2553239
CM082719.1_contig000192	65638
CM082719.1_contig000193	3137212
CM082719.1_contig000194	1882123
CM082719.1_contig000195	7916155
CM082719.1_contig000196	2078741
CM082719.1_contig000197	12137660
CM082719.1_contig000198	219437
CM082719.1_contig000199	345571
CM082719.1_contig000200	718266
CM082719.1_contig000201	135839
CM082719.1_contig000202	72809
CM082719.1_contig000203	4757691
CM082719.1_contig000204	6578237
CM082719.1_contig000205	1465218
CM082719.1_contig000206	4461084
CM082719.1_contig000207	233521
CM082719.1_contig000208	787917
CM082719.1_contig000209	1460163
CM082719.1_contig000210	1321993
CM082719.1_contig000211	10415081
CM082719.1_contig000212	4449811
CM082719.1_contig000213	296402
CM082719.1_contig000214	109397
CM082719.1_contig000215	5715513
CM082719.1_contig000216	345341
CM082719.1_contig000217	6448253
CM082719.1_contig000218	1548372
CM082719.1_contig000219	246622
CM082719.1_contig000220	1711553
CM082719.1_contig000221	8678727
CM082719.1_contig000222	741957
CM082719.1_contig000223	105414
CM082719.1_contig000224	1102537
CM082719.1_contig000225	1778405
CM082719.1_contig000226	1368046
CM082719.1_contig000227	286417
CM082719.1_contig000228	313429
CM082719.1_contig000229	2349375
CM082719.1_contig000230	2837946
CM082719.1_contig000231	815572
CM082719.1_contig000232	1631873
CM082719.1_contig000233	1461843
CM082719.1_contig000234	120094
CM082719.1_contig000235	1418423
CM082719.1_contig000236	5864605
CM082719.1_contig000237	2897616
CM082719.1_contig000238	1860703
CM082719.1_contig000239	982343
CM082719.1_contig000240	1133084
CM082719.1_contig000241	6969227
CM082719.1_contig000242	349093
CM082719.1_contig000243	6737958
CM082719.1_contig000244	1615838
CM082719.1_contig000245	3436161
CM082719.1_contig000246	331876
CM082719.1_contig000247	608517
CM082719.1_contig000248	1080890
CM082719.1_contig000249	3454618
CM082719.1_contig000250	1629668
CM082719.1_contig000251	668505
CM082719.1_contig000252	3501709
CM082719.1_contig000253	2225252
CM082719.1_contig000254	1373742
CM082719.1_contig000255	123839
CM082719.1_contig000256	5544243
CM082719.1_contig000257	191337
CM082719.1_contig000258	368506
CM082719.1_contig000259	182667
CM082719.1_contig000260	561729
CM082719.1_contig000261	135728
CM082719.1_contig000262	695555
CM082719.1_contig000263	260372
CM082719.1_contig000264	829199
CM082719.1_contig000265	1739185
CM082719.1_contig000266	1566625
CM082719.1_contig000267	361204
CM082719.1_contig000268	569996
CM082719.1_contig000269	213208
CM082719.1_contig000270	3205403
CM082719.1_contig000271	2750920
CM082719.1_contig000272	196532
CM082719.1_contig000273	1791977
CM082719.1_contig000274	121228
CM082719.1_contig000275	1340985
CM082719.1_contig000276	61575
CM082719.1_contig000277	2464828
CM082719.1_contig000278	400367
CM082719.1_contig000279	55674
CM082719.1_contig000280	2807743
CM082719.1_contig000281	170538
CM082719.1_contig000282	698708
CM082719.1_contig000283	1950274
CM082719.1_contig000284	4378644
CM082719.1_contig000285	3144029
CM082719.1_contig000286	617860
CM082719.1_contig000287	329996
CM082719.1_contig000288	280566
CM082719.1_contig000289	4288274
CM082719.1_contig000290	1266770
CM082719.1_contig000291	730506
CM082719.1_contig000292	34464
CM082719.1_contig000293	5966979
CM082719.1_contig000294	4332085
CM082719.1_contig000295	2209359
CM082719.1_contig000296	1214800
CM082719.1_contig000297	10701653
CM082719.1_contig000298	533124
CM082719.1_contig000299	587540
CM082719.1_contig000300	2314206
CM082719.1_contig000301	1651046
CM082719.1_contig000302	3341900
CM082719.1_contig000303	410608
CM082719.1_contig000304	1218015
CM082719.1_contig000305	796159
CM082719.1_contig000306	2079519
CM082719.1_contig000307	2940328
CM082719.1_contig000308	1302068
CM082719.1_contig000309	1893525
CM082719.1_contig000310	913311
CM082719.1_contig000311	771039
CM082719.1_contig000312	1955498
CM082719.1_contig000313	1508566
CM082719.1_contig000314	595478
CM082719.1_contig000315	1038186
CM082719.1_contig000316	547425
CM082719.1_contig000317	791939
CM082719.1_contig000318	1248651
CM082719.1_contig000319	1428844
CM082719.1_contig000320	2271677
CM082719.1_contig000321	507288
CM082719.1_contig000322	656401
CM082719.1_contig000323	1539681
CM082719.1_contig000324	1321270
CM082719.1_contig000325	464770
CM082719.1_contig000326	230586
CM082719.1_contig000327	1926213
CM082719.1_contig000328	998118
CM082719.1_contig000329	189676
CM082719.1_contig000330	176927
CM082719.1_contig000331	2319259
CM082719.1_contig000332	1452766
CM082719.1_contig000333	2501015
CM082719.1_contig000334	6731585
CM082719.1_contig000335	638294
CM082719.1_contig000336	2009483
CM082719.1_contig000337	1103505
CM082719.1_contig000338	5940394
CM082719.1_contig000339	995552
CM082719.1_contig000340	313499
CM082719.1_contig000341	78107
CM082719.1_contig000342	962759
CM082719.1_contig000343	9287768
CM082719.1_contig000344	380220
CM082719.1_contig000345	11624553
CM082719.1_contig000346	1309914
CM082719.1_contig000347	1488952
CM082719.1_contig000348	1066007
CM082719.1_contig000349	5223562
CM082719.1_contig000350	527967
CM082719.1_contig000351	383187
CM082719.1_contig000352	74478
CM082719.1_contig000353	1472602
CM082719.1_contig000354	298533
CM082719.1_contig000355	3613232
CM082719.1_contig000356	1941588
CM082719.1_contig000357	3869587
CM082719.1_contig000358	2653080
CM082719.1_contig000359	502235
CM082719.1_contig000360	2862584
CM082719.1_contig000361	3230513
CM082719.1_contig000362	3363988
CM082719.1_contig000363	89768
CM082719.1_contig000364	4226589
CM082719.1_contig000365	5740138
CM082719.1_contig000366	554530
CM082719.1_contig000367	3412809
CM082719.1_contig000368	1401981
CM082719.1_contig000369	653610
CM082719.1_contig000370	102702
CM082719.1_contig000371	453476
CM082719.1_contig000372	124924
CM082719.1_contig000373	150871
CM082719.1_contig000374	64041
CM082719.1_contig000375	6418925
CM082719.1_contig000376	224668
CM082719.1_contig000377	917526
CM082719.1_contig000378	2620339
CM082719.1_contig000379	873229
CM082719.1_contig000380	3315550
CM082719.1_contig000381	374035
CM082719.1_contig000382	297002
CM082719.1_contig000383	4328738
CM082719.1_contig000384	1615905
CM082719.1_contig000385	716883
CM082719.1_contig000386	222768
CM082719.1_contig000387	222859
CM082719.1_contig000388	5841844
CM082719.1_contig000389	1280876
CM082719.1_contig000390	444416
CM082719.1_contig000391	7354811
CM082719.1_contig000392	3974686
CM082719.1_contig000393	362404
CM082719.1_contig000394	3312044
CM082719.1_contig000395	2900397
CM082719.1_contig000396	170640
CM082719.1_contig000397	1189078
CM082719.1_contig000398	2290075
CM082719.1_contig000399	2714379
CM082719.1_contig000400	3737816
CM082719.1_contig000401	9092019
CM082719.1_contig000402	2911994
CM082719.1_contig000403	2866524
CM082719.1_contig000404	2183565
CM082719.1_contig000405	975555
CM082719.1_contig000406	6527314
CM082719.1_contig000407	215435
CM082719.1_contig000408	1234119
CM082719.1_contig000409	488525
CM082719.1_contig000410	495600
CM082719.1_contig000411	923579
CM082719.1_contig000412	2757692
CM082719.1_contig000413	1429975
CM082719.1_contig000414	557239
CM082719.1_contig000415	431255
CM082719.1_contig000416	2155188
CM082719.1_contig000417	74222
CM082719.1_contig000418	1581577
CM082719.1_contig000419	1465630
CM082719.1_contig000420	7255897
CM082719.1_contig000421	3843962
CM082719.1_contig000422	2250400
CM082719.1_contig000423	791748
CM082719.1_contig000424	842477
CM082719.1_contig000425	194840
CM082719.1_contig000426	118219
CM082719.1_contig000427	219208
CM082719.1_contig000428	53364
CM082719.1_contig000429	711253
CM082719.1_contig000430	2378452
CM082719.1_contig000431	5369369
CM082719.1_contig000432	149794
CM082719.1_contig000433	2207758
CM082719.1_contig000434	586741
CM082719.1_contig000435	638265
CM082719.1_contig000436	152606
CM082719.1_contig000437	174781
CM082719.1_contig000438	1017977
CM082719.1_contig000439	988929
CM082719.1_contig000440	2075923
CM082719.1_contig000441	486010
CM082719.1_contig000442	1645958
CM082719.1_contig000443	230422
CM082719.1_contig000444	197527
CM082719.1_contig000445	825667
CM082719.1_contig000446	554537
CM082719.1_contig000447	1019181
CM082719.1_contig000448	1788089
CM082719.1_contig000449	4397151
CM082719.1_contig000450	691637
CM082719.1_contig000451	1048056
CM082719.1_contig000452	545074
CM082719.1_contig000453	6336600
CM082719.1_contig000454	753784
CM082719.1_contig000455	3398659
CM082719.1_contig000456	1062501
CM082719.1_contig000457	1810887
CM082719.1_contig000458	5454576
CM082719.1_contig000459	566576
CM082719.1_contig000460	187258
CM082719.1_contig000461	222771
CM082719.1_contig000462	768069
CM082719.1_contig000463	1271826
CM082719.1_contig000464	915840
CM082719.1_contig000465	6921286
CM082719.1_contig000466	517150
CM082719.1_contig000467	2682919
CM082719.1_contig000468	7155419
CM082719.1_contig000469	7464632
CM082719.1_contig000470	533240
CM082719.1_contig000471	4577624
CM082719.1_contig000472	265211
CM082719.1_contig000473	5790769
CM082719.1_contig000474	3835935
CM082719.1_contig000475	6609287
CM082719.1_contig000476	2480583
CM082719.1_contig000477	4063282
CM082719.1_contig000478	8675163
CM082719.1_contig000479	166064
CM082719.1_contig000480	7265251
CM082719.1_contig000481	347495
CM082719.1_contig000482	981755
CM082719.1_contig000483	2122888
CM082719.1_contig000484	6900076
CM082719.1_contig000485	164166
CM082719.1_contig000486	503479
CM082719.1_contig000487	3953931
CM082719.1_contig000488	545041
CM082719.1_contig000489	599478
CM082719.1_contig000490	7399688
CM082719.1_contig000491	1487989
CM082719.1_contig000492	3558979
CM082719.1_contig000493	1835174
CM082719.1_contig000494	528213
CM082719.1_contig000495	403898
CM082719.1_contig000496	825863
CM082719.1_contig000497	2560536
CM082719.1_contig000498	3265309
CM082719.1_contig000499	846664
CM082719.1_contig000500	1274029
CM082719.1_contig000501	1222991
CM082719.1_contig000502	3209421
CM082719.1_contig000503	1490616
CM082719.1_contig000504	376678
CM082719.1_contig000505	1934552
CM082719.1_contig000506	1572629
CM082719.1_contig000507	3409635
CM082719.1_contig000508	472218
CM082719.1_contig000509	283609
CM082719.1_contig000510	476233
CM082719.1_contig000511	294378
CM082719.1_contig000512	62360
CM082719.1_contig000513	1141262
CM082719.1_contig000514	2593518
CM082719.1_contig000515	138511
CM082719.1_contig000516	101829
CM082719.1_contig000517	655641
CM082719.1_contig000518	227428
CM082719.1_contig000519	174247
CM082719.1_contig000520	298334
CM082719.1_contig000521	489710
CM082719.1_contig000522	282609
CM082719.1_contig000523	147958
CM082719.1_contig000524	161778
CM082719.1_contig000525	1619686
CM082719.1_contig000526	1187993
CM082719.1_contig000527	375402
CM082719.1_contig000528	643863
CM082719.1_contig000529	457781
CM082719.1_contig000530	1085214
CM082719.1_contig000531	226496
CM082719.1_contig000532	933113
CM082719.1_contig000533	833315
CM082719.1_contig000534	1777903
CM082719.1_contig000535	2037106
CM082719.1_contig000536	880092
CM082719.1_contig000537	1201413
CM082719.1_contig000538	511201
CM082719.1_contig000539	746657
CM082719.1_contig000540	118786
CM082719.1_contig000541	231864
CM082719.1_contig000542	2071885
CM082719.1_contig000543	1915469
CM082719.1_contig000544	4752062
CM082719.1_contig000545	8731029
CM082719.1_contig000546	720606
CM082719.1_contig000547	4419474
CM082719.1_contig000548	3088226
CM082719.1_contig000549	2110186
CM082719.1_contig000550	144099
CM082719.1_contig000551	418953
CM082719.1_contig000552	147029
CM082719.1_contig000553	1123571
CM082719.1_contig000554	1676730
CM082719.1_contig000555	1083720
CM082719.1_contig000556	253571
CM082719.1_contig000557	718096
CM082719.1_contig000558	785715
CM082719.1_contig000559	466975
CM082719.1_contig000560	1187107
CM082719.1_contig000561	1813222
CM082719.1_contig000562	196272
CM082719.1_contig000563	3243266
CM082719.1_contig000564	1787296
CM082719.1_contig000565	215941
CM082719.1_contig000566	1049174
CM082719.1_contig000567	381864
CM082719.1_contig000568	78493
CM082719.1_contig000569	1966129
CM082719.1_contig000570	960868
CM082719.1_contig000571	1462531
CM082719.1_contig000572	802493
CM082719.1_contig000573	3926815
CM082719.1_contig000574	97263
CM082719.1_contig000575	444041
CM082719.1_contig000576	1974478
CM082719.1_contig000577	1457316
CM082719.1_contig000578	350102
CM082719.1_contig000579	947092
CM082719.1_contig000580	1477016
CM082719.1_contig000581	461237
CM082719.1_contig000582	114761
CM082719.1_contig000583	1081915
CM082719.1_contig000584	602253
CM082719.1_contig000585	792880
CM082719.1_contig000586	297034
CM082719.1_contig000587	262408
CM082719.1_contig000588	133995
CM082719.1_contig000589	232243
CM082719.1_contig000590	618654
CM082719.1_contig000591	140484
CM082719.1_contig000592	145907
CM082719.1_contig000593	866690
CM082719.1_contig000594	7667473
CM082719.1_contig000595	54552
CM082719.1_contig000596	230348
CM082719.1_contig000597	190437
CM082719.1_contig000598	774103
CM082719.1_contig000599	1082425
CM082719.1_contig000600	4333132
CM082719.1_contig000601	49898
CM082719.1_contig000602	1959721
CM082719.1_contig000603	2924133
CM082719.1_contig000604	873842
CM082719.1_contig000605	431087
CM082719.1_contig000606	3883415
CM082719.1_contig000607	8565611
CM082719.1_contig000608	3036792
CM082719.1_contig000609	2926844
CM082719.1_contig000610	4037954
CM082719.1_contig000611	117172
CM082719.1_contig000612	28901
CM082719.1_contig000613	608836
CM082719.1_contig000614	1460265
CM082719.1_contig000615	1664927
CM082719.1_contig000616	183629
CM082719.1_contig000617	139492
CM082719.1_contig000618	507843
CM082719.1_contig000619	226185
CM082719.1_contig000620	4332834
CM082719.1_contig000621	257870
CM082719.1_contig000622	3318414
CM082719.1_contig000623	2538721
CM082719.1_contig000624	1598679
CM082719.1_contig000625	2034503
CM082719.1_contig000626	508371
CM082719.1_contig000627	72287
CM082719.1_contig000628	1545671
CM082719.1_contig000629	2735797
CM082719.1_contig000630	5456338
CM082719.1_contig000631	986655
CM082719.1_contig000632	25093557
CM082719.1_contig000633	4896271
CM082719.1_contig000634	3715507
CM082719.1_contig000635	571432
CM082719.1_contig000636	873230
CM082719.1_contig000637	1267247
CM082719.1_contig000638	142062
CM082719.1_contig000639	156862
CM082719.1_contig000640	233691
CM082719.1_contig000641	3800273
CM082719.1_contig000642	5761941
CM082719.1_contig000643	537706
CM082719.1_contig000644	3929327
CM082719.1_contig000645	1380509
CM082719.1_contig000646	149626
CM082719.1_contig000647	6952834
CM082719.1_contig000648	457658
CM082719.1_contig000649	785809
CM082719.1_contig000650	321715
CM082719.1_contig000651	218647
CM082719.1_contig000652	56979
CM082719.1_contig000653	230987
CM082719.1_contig000654	1931906
CM082719.1_contig000655	880363
CM082719.1_contig000656	597890
CM082719.1_contig000657	2871238
CM082719.1_contig000658	142032
CM082719.1_contig000659	1201373
CM082719.1_contig000660	376760
CM082719.1_contig000661	132211
CM082719.1_contig000662	189090
CM082719.1_contig000663	257712
CM082719.1_contig000664	551437
CM082719.1_contig000665	357657
CM082719.1_contig000666	448947
CM082719.1_contig000667	2216973
CM082719.1_contig000668	2156952
CM082719.1_contig000669	1783073
CM082719.1_contig000670	249125
CM082719.1_contig000671	515865
CM082719.1_contig000672	1474318
CM082719.1_contig000673	607221
CM082719.1_contig000674	100041
CM082719.1_contig000675	2331482
CM082719.1_contig000676	4712506
CM082719.1_contig000677	2412181
CM082719.1_contig000678	12821556
CM082719.1_contig000679	739781
CM082719.1_contig000680	5477254
CM082719.1_contig000681	8232362
CM082719.1_contig000682	1624816
CM082719.1_contig000683	2365173
CM082719.1_contig000684	1832972
CM082719.1_contig000685	1597488
CM082719.1_contig000686	707389
CM082719.1_contig000687	2949651
CM082719.1_contig000688	1151356
CM082719.1_contig000689	234026
CM082719.1_contig000690	2974800
CM082719.1_contig000691	1056473
CM082719.1_contig000692	671618
CM082719.1_contig000693	3564392
CM082719.1_contig000694	94013
CM082719.1_contig000695	1353790
CM082719.1_contig000696	1337291
CM082719.1_contig000697	1895075
CM082719.1_contig000698	493175
CM082719.1_contig000699	3090098
CM082719.1_contig000700	860775
CM082719.1_contig000701	3147492
CM082719.1_contig000702	1848035
CM082719.1_contig000703	89019
CM082719.1_contig000704	505046
CM082719.1_contig000705	471245
CM082719.1_contig000706	6751262
CM082719.1_contig000707	1872478
CM082719.1_contig000708	533408
CM082719.1_contig000709	476750
CM082719.1_contig000710	1533093
CM082719.1_contig000711	2963492
CM082719.1_contig000712	104434
CM082719.1_contig000713	384614
CM082719.1_contig000714	1830004
CM082719.1_contig000715	1780312
CM082719.1_contig000716	865226
CM082719.1_contig000717	884060
CM082719.1_contig000718	2235321
CM082719.1_contig000719	9576370
CM082719.1_contig000720	2199295
CM082719.1_contig000721	294094
CM082719.1_contig000722	4773984
CM082719.1_contig000723	228220
CM082719.1_contig000724	648166
CM082719.1_contig000725	272379
CM082719.1_contig000726	562166
CM082719.1_contig000727	731739
CM082719.1_contig000728	6570221
CM082719.1_contig000729	156408
CM082719.1_contig000730	232385
CM082719.1_contig000731	5293356
CM082719.1_contig000732	381243
CM082719.1_contig000733	351309
CM082719.1_contig000734	1047471
CM082719.1_contig000735	893489
CM082719.1_contig000736	351612
CM082719.1_contig000737	11634544
CM082719.1_contig000738	2436996
CM082719.1_contig000739	9494209
CM082719.1_contig000740	1211975
CM082719.1_contig000741	2737402
CM082719.1_contig000742	524232
CM082719.1_contig000743	668648
CM082719.1_contig000744	1818818
CM082719.1_contig000745	148574
CM082719.1_contig000746	4503873
CM082719.1_contig000747	173254
CM082719.1_contig000748	3441441
CM082719.1_contig000749	1094726
CM082719.1_contig000750	3988381
CM082719.1_contig000751	127126
CM082719.1_contig000752	2019187
CM082719.1_contig000753	3111170
CM082719.1_contig000754	2153945
CM082719.1_contig000755	5406085
CM082719.1_contig000756	6616992
CM082719.1_contig000757	5773941
CM082719.1_contig000758	2862012
CM082719.1_contig000759	2901170
CM082719.1_contig000760	2434296
CM082719.1_contig000761	3714085
CM082719.1_contig000762	79042
CM082719.1_contig000763	440898
CM082719.1_contig000764	151313
CM082719.1_contig000765	799315
CM082719.1_contig000766	691926
CM082719.1_contig000767	553046
CM082719.1_contig000768	190784
CM082719.1_contig000769	599077
CM082719.1_contig000770	471712
CM082719.1_contig000771	354996
CM082719.1_contig000772	1497517
CM082719.1_contig000773	921513
CM082719.1_contig000774	1652664
CM082719.1_contig000775	182328
CM082719.1_contig000776	1450289
CM082719.1_contig000777	149291
CM082719.1_contig000778	982988
CM082719.1_contig000779	59881
CM082719.1_contig000780	2285433
CM082719.1_contig000781	236923
CM082719.1_contig000782	199407
CM082719.1_contig000783	1800055
CM082719.1_contig000784	969503
CM082719.1_contig000785	740056
CM082719.1_contig000786	736701
CM082719.1_contig000787	178118
CM082719.1_contig000788	143540
CM082719.1_contig000789	158133
CM082719.1_contig000790	350972
CM082719.1_contig000791	173561
CM082719.1_contig000792	1048972
CM082719.1_contig000793	759958
CM082719.1_contig000794	315981
CM082719.1_contig000795	3596014
CM082719.1_contig000796	641266
CM082719.1_contig000797	108008
CM082719.1_contig000798	471290
CM082719.1_contig000799	548872
CM082719.1_contig000800	1710408
CM082719.1_contig000801	89613
CM082719.1_contig000802	1357208
CM082719.1_contig000803	10371742
CM082719.1_contig000804	553216
CM082719.1_contig000805	739517
CM082719.1_contig000806	2036701
CM082719.1_contig000807	632545
CM082719.1_contig000808	257770
CM082719.1_contig000809	6990947
CM082719.1_contig000810	1281618
CM082719.1_contig000811	898454
CM082719.1_contig000812	152561
CM082719.1_contig000813	164902
CM082719.1_contig000814	16899757
CM082719.1_contig000815	1998531
CM082719.1_contig000816	2273126
CM082719.1_contig000817	1361568
CM082719.1_contig000818	200680
CM082719.1_contig000819	6796110
CM082719.1_contig000820	597228
CM082719.1_contig000821	87072
CM082719.1_contig000822	150091
CM082719.1_contig000823	1388875
CM082719.1_contig000824	930213
CM082719.1_contig000825	77522
CM082719.1_contig000826	9981478
CM082719.1_contig000827	60687
CM082719.1_contig000828	1242595
CM082719.1_contig000829	16492001
CM082719.1_contig000830	329861
CM082719.1_contig000831	3764296
CM082719.1_contig000832	380086
CM082719.1_contig000833	2931805
CM082719.1_contig000834	5989126
CM082719.1_contig000835	2326060
CM082719.1_contig000836	218654
CM082719.1_contig000837	4181129
CM082719.1_contig000838	1257527
CM082719.1_contig000839	7590975
CM082719.1_contig000840	389307
CM082719.1_contig000841	6022752
CM082719.1_contig000842	4952263
CM082719.1_contig000843	1305571
CM082719.1_contig000844	171387
CM082719.1_contig000845	127392
CM082719.1_contig000846	75123
CM082719.1_contig000847	606524
CM082719.1_contig000848	458988
CM082719.1_contig000849	319152
CM082719.1_contig000850	209387
CM082719.1_contig000851	575937
CM082719.1_contig000852	174029
CM082719.1_contig000853	404082
CM082719.1_contig000854	777768
CM082719.1_contig000855	135456
CM082719.1_contig000856	243858
CM082719.1_contig000857	1475956
CM082719.1_contig000858	473038
CM082719.1_contig000859	351457
CM082719.1_contig000860	243770
CM082719.1_contig000861	447436
CM082719.1_contig000862	233733
CM082719.1_contig000863	3799940
CM082719.1_contig000864	197227
CM082719.1_contig000865	182421
CM082719.1_contig000866	1063666
CM082719.1_contig000867	7994450
CM082719.1_contig000868	3915968
CM082719.1_contig000869	2794768
CM082719.1_contig000870	224942
CM082719.1_contig000871	1559715
CM082719.1_contig000872	87183
CM082719.1_contig000873	456282
CM082719.1_contig000874	8969995
CM082719.1_contig000875	3131048
CM082719.1_contig000876	455730
CM082719.1_contig000877	224916
CM082719.1_contig000878	3279130
CM082719.1_contig000879	4498499
CM082719.1_contig000880	1409996
CM082719.1_contig000881	8439724
CM082719.1_contig000882	2530512
CM082719.1_contig000883	1061314
CM082719.1_contig000884	368917
CM082719.1_contig000885	1796302
CM082719.1_contig000886	169675
CM082719.1_contig000887	6608728
CM082719.1_contig000888	301488
CM082719.1_contig000889	324537
CM082719.1_contig000890	849241
CM082719.1_contig000891	95808
CM082719.1_contig000892	483249
CM082719.1_contig000893	88391
CM082719.1_contig000894	741629
CM082719.1_contig000895	1237036
CM082719.1_contig000896	292236
CM082719.1_contig000897	862529
CM082719.1_contig000898	751639
CM082719.1_contig000899	196274
CM082719.1_contig000900	535054
CM082719.1_contig000901	1445707
CM082719.1_contig000902	1104072
CM082719.1_contig000903	975484
CM082719.1_contig000904	1665751
CM082719.1_contig000905	5522765
CM082719.1_contig000906	787002
CM082719.1_contig000907	14582588
CM082719.1_contig000908	3950943
CM082719.1_contig000909	3791938
CM082719.1_contig000910	71024
CM082719.1_contig000911	2657941
CM082719.1_contig000912	8938156
CM082719.1_contig000913	40265
CM082719.1_contig000914	209487
CM082719.1_contig000915	379910
CM082719.1_contig000916	3359753
CM082719.1_contig000917	452323
