28680	species	Anas acuta	GCA_963932015.1	Anseriformes	1189296988	3416933	76435830	1025	394	39	42.56	GCA_963932075.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB64746;PRJEB72290;PRJNA489243;PRJNA533106	Chromosome	2024-02-07
8915	species	Larus fuscus	GCA_963932225.1	Charadriiformes	1324269790	3570916	86500895	1903	1366	32	44.410000000000004	GCA_963932325.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB71570;PRJEB72328;PRJNA489243;PRJNA533106	Chromosome	2024-02-07
8969	species	Haliaeetus albicilla	GCA_947461875.1	Accipitriformes	1320298205	4576000	44398590	612	188	34	43.15	GCA_947461935.1	primary	primary	PRJEB43510;PRJEB43745;PRJEB47820;PRJEB57284;PRJEB57865;PRJNA489243;PRJNA533106	Chromosome	2022-12-06
177155	species	Streptopelia turtur	GCA_901699155.2	Columbiformes	1178816852	3790373	81365208	1246	311	33	41.71	GCA_901699165.2	primary	primary	PRJEB32724;PRJEB32727;PRJEB33226;PRJEB40665;PRJEB43510;PRJEB43745;PRJNA489243;PRJNA489244;PRJNA533106	Chromosome	2021-05-17
223781	subspecies	Aquila chrysaetos chrysaetos	GCA_900496995.4	Accipitriformes	1233704830	21924221	46934974	372	144	28	42.17	GCA_902153765.2	primary	primary	PRJEB27699;PRJEB33202;PRJEB33226;PRJEB40665;PRJEB43510;PRJEB43745;PRJNA489243;PRJNA489244;PRJNA533106	Chromosome	2021-03-26
37610	species	Erithacus rubecula	GCA_903797595.2	Passeriformes	1086738418	5585877	60684490	2109	1119	33	42.11	GCA_903797565.2	primary	primary	PRJEB33226;PRJEB38658;PRJEB38659;PRJEB40665;PRJEB43510;PRJEB43745;PRJNA489243;PRJNA489244;PRJNA533106	Chromosome	2021-05-03
111811	species	Caprimulgus europaeus	GCA_907165065.1	Caprimulgiformes	1177791212	30622946	82614289	274	121	37	41.93	GCA_907165095.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB44540;PRJEB44830;PRJNA489243;PRJNA533106	Chromosome	2021-05-17
28689	species	Alca torda	GCA_008658365.1	Charadriiformes	1178473458	18221265	84526827	321	94	26	42.53	GCA_008658355.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA554520;PRJNA566188	Chromosome	2019-10-10
1196302	species	Corvus moneduloides	GCA_009650955.1	Passeriformes	1112734094	11524098	74699841	394	105	36	41.47	GCA_009651025.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA560983;PRJNA561795	Chromosome	2019-11-14
296741	species	Chiroxiphia lanceolata	GCA_009829145.1	Passeriformes	1089631598	18496167	75608808	299	93	35	41.84	GCA_009829205.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA561943;PRJNA562196	Chromosome	2020-01-03
153643	species	Bucorvus abyssinicus	GCA_009769605.1	Bucerotiformes	1132597561	12039478	40274051	316	112	41	42.99	GCA_009769595.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA561887;PRJNA562182	Chromosome	2019-12-23
219594	species	Aythya fuligula	GCA_009819795.1	Anseriformes	1126988109	17816505	85905639	267	104	36	41.31	GCA_009819845.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA561952;PRJNA562180	Chromosome	2019-12-31
91951	species	Catharus ustulatus	GCA_009819885.2	Passeriformes	1131616530	4908935	68462074	589	160	41	41.99	GCA_009819505.2	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA561933;PRJNA562193	Chromosome	2020-12-22
108405	species	Sterna hirundo	GCA_009819605.1	Charadriiformes	1229953488	22002498	85487239	327	122	27	42.69	GCA_009819645.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA558062;PRJNA560234	Chromosome	2019-12-31
48155	species	Sylvia atricapilla	GCA_009819655.1	Passeriformes	1066786587	7345957	72978054	602	189	35	41.54	GCA_009819715.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA558064;PRJNA560235	Chromosome	2019-12-31
135433	species	Geothlypis trichas	GCA_009764595.1	Passeriformes	1078128490	3247339	72541719	1757	278	34	41.51	GCA_009764545.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA589703;PRJNA593040	Chromosome	2019-12-19
126867	species	Phalacrocorax aristotelis	GCA_949628215.1	Suliformes	1279116138	11420000	78889319	574	352	36	43.11	GCA_949628205.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB57282;PRJEB60539;PRJNA489243;PRJNA533106	Chromosome	2023-04-08
100830	species	Tetrao urogallus	GCA_951394365.1	Galliformes	1013167347	1909808	71401156	1290	317	39	41.51	GCA_951394355.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB47820;PRJEB57676;PRJEB62070;PRJNA489243;PRJNA533106	Chromosome	2023-06-15
345155	species	Falco biarmicus	GCA_023638135.1	Falconiformes	1285492283	24892811	91472507	555	397	24	42.95	GCA_023634305.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA842826;PRJNA844077	Chromosome	2022-06-02
9218	subspecies	Phoenicopterus ruber ruber	GCA_009819775.1	Phoenicopteriformes	1246226932	14700712	85472901	370	90	33	42.97	GCA_009819805.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA561888;PRJNA562231	Chromosome	2019-12-31
197941	species	Clangula hyemalis	GCA_963989345.1	Anseriformes	1206087415	3738964	78069974	815	271	41	42.31	GCA_963989315.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB68290;PRJEB73781;PRJNA489243;PRJNA533106	Chromosome	2024-03-14
132585	species	Anser brachyrhynchus	GCA_964034855.1	Anseriformes	1287320976	2049950	79251119	1851	714	41	43.67	GCA_964034845.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB68284;PRJEB75305;PRJNA489243;PRJNA533106	Chromosome	2024-04-27
30387	species	Netta rufina	GCA_964035555.1	Anseriformes	1166961997	3347974	77261329	854	140	42	42.08	GCA_964035535.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB71875;PRJEB75341;PRJNA489243;PRJNA533106	Chromosome	2024-04-29
40816	species	Grus grus	GCA_964106855.1	Gruiformes	1352263658	3365458	83713171	1346	753	40	44.25	GCA_964059345.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB73916;PRJEB75999;PRJNA489243;PRJNA533106	Chromosome	2024-06-06
31919	species	Numenius arquata	GCA_964106895.1	Charadriiformes	1348859203	2605715	63363742	2603	1818	41	43.980000000000004	GCA_964059295.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB71566;PRJEB75987;PRJNA489243;PRJNA533106	Chromosome	2024-06-06
30397	species	Buteo buteo	GCA_964188355.1	Accipitriformes	1303682556	4249591	46961128	1014	543	34	43.160000000000004	GCA_964188375.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB74952;PRJEB76733;PRJNA489243;PRJNA533106	Chromosome	2024-06-21
119627	species	Larus michahellis	GCA_964199755.1	Charadriiformes	1405564706	4216312	87713602	1117	617	35	44.65	GCA_964199725.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB76381;PRJEB77562;PRJNA489243;PRJNA533106	Chromosome	2024-07-14
219593	species	Aythya ferina	GCA_964211825.1	Anseriformes	1252302973	4150808	79844515	1335	861	41	42.18	GCA_964211795.1		primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB73425;PRJEB78494;PRJNA489243;PRJNA533106	Chromosome	2024-07-31
8843	species	Anser anser	GCA_964211835.1	Anseriformes	1313438308	2674135	78965412	1748	818	41	43.53	GCA_964211785.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB73445;PRJEB78491;PRJNA489243;PRJNA533106	Chromosome	2024-07-31
9123	species	Gallinula chloropus	GCA_964237585.1	Gruiformes	1282394494	3673000	90336355	1420	817	38	44.7	GCA_964237395.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB74708;PRJEB79218;PRJNA489243;PRJNA533106	Chromosome	2024-08-31
177147	species	Streptopelia decaocto	GCA_964273445.1	Columbiformes	1290939990	2425281	78754139	3146	2450	33	41.79	GCA_964273585.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB73918;PRJEB80767;PRJNA489243;PRJNA533106	Chromosome	2024-10-04
37045	species	Phaethon aethereus	GCA_964289735.1	Phaethontiformes	1321007257	2122569	85546101	1925	656	40	43.160000000000004	GCA_964289755.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB79621;PRJEB81454;PRJNA489243;PRJNA533106	Chromosome	2024-10-28
35669	species	Larus argentatus	GCA_964417175.1	Charadriiformes	1417836755	3525167	88668981	959	400	35	44.81	GCA_964417125.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB75661;PRJEB83061;PRJNA489243;PRJNA533106	Chromosome	2024-12-05
126797	species	Athene noctua	GCA_965140245.1	Strigiformes	1355857592	4050372	86326089	1288	716	41	43.44	GCA_965140185.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB74980;PRJEB85708;PRJNA489243;PRJNA533106	Chromosome	2025-02-13
189534	species	Aythya marila	GCA_965140915.1	Anseriformes	1224516623	3182246	77037309	1961	1268	40	42.160000000000004	GCA_965140925.1		primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB78816;PRJEB85746;PRJNA489243;PRJNA533106	Chromosome	2025-02-13
110926	species	Cygnus columbianus	GCA_965151615.1	Anseriformes	1293521421	3838603	78162771	1142	602	41	45.03	GCA_965151595.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB65211;PRJEB85807;PRJNA489243;PRJNA533106	Chromosome	2025-02-15
48427	species	Nyctibius grandis	GCA_013368605.1	Caprimulgiformes	1256393467	23231768	92359233	433	190	38	42.47	GCA_013368595.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA562020;PRJNA562227	Chromosome	2020-06-23
73324	species	Sylvia borin	GCA_014839755.1	Passeriformes	1045652180	31914676	72750092	310	176	37	42	GCA_014839765.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA561945;PRJNA562244	Chromosome	2020-10-02
2767082	subspecies	Lycocorax pyrrhopterus obiensis	GCA_014706295.1	Passeriformes	1107771238	7380351	74168823	3296	1695		42.77		primary	primary	PRJNA604967	Scaffold	2020-09-23
488313	species	Pogoniulus pusillus	GCA_015220805.1	Piciformes	1272338968	16792259	33994490	559	252	46	45.75	GCA_015220175.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA637953;PRJNA641122	Chromosome	2020-11-03
120794	species	Falco rusticolus	GCA_015220075.1	Falconiformes	1195829278	15323486	91094845	767	132	24	42.02	GCA_015220155.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA561988;PRJNA562209	Chromosome	2020-11-03
52777	species	Ciconia maguari	GCA_017639555.1	Ciconiiformes	1239415939	23757428	85554746	384	152	31	41.37	GCA_017639665.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA715733;PRJNA717215	Chromosome	2021-03-30
148594	species	Falco naumanni	GCA_017639655.1	Falconiformes	1215702009	13754753	91761059	588	290	27	42.15	GCA_017639645.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA702666;PRJNA715196	Chromosome	2021-03-30
670352	species	Pluvialis apricaria	GCA_017639485.1	Charadriiformes	1247746888	15203797	87527607	374	106	38	42.300000000000004	GCA_017639475.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA715924;PRJNA717218	Chromosome	2021-03-30
243314	species	Hemiprocne comata	GCA_020745705.1	Apodiformes	1164793941	20531774	91346199	363	145	31	41.75	GCA_020745695.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA774831;PRJNA776867	Chromosome	2021-11-05
297711	species	Trogon surrucura	GCA_020746105.1	Trogoniformes	1165727389	16237294	82617956	434	181	42	42.42	GCA_020746095.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA774295;PRJNA776873	Chromosome	2021-11-05
439704	species	Porphyrio hochstetteri	GCA_020800305.1	Gruiformes	1270277365	13461271	71566193	500	173	34	43.57	GCA_020801775.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA774331;PRJNA776871	Chromosome	2021-11-08
8839	species	Anas platyrhynchos	GCA_964188345.1	Anseriformes	1300232380	3518761	69288905	1506	935	41	42.87	GCA_964188335.1		primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB74597;PRJEB76742;PRJNA489243;PRJNA533106	Chromosome	2024-06-21
13146	species	Melopsittacus undulatus	GCA_012275295.1	Psittaciformes	1171617451	16636420	104092594	1148	864	32	41.69	GCA_012275265.1,GCA_012275275.1	primary	primary	PRJNA489243;PRJNA489244;PRJNA533106;PRJNA562220;PRJNA612327	Chromosome	2020-04-13
30423	species	Coloeus monedula	GCA_965178535.1	Passeriformes	1109102816	3370455	64959247	1744	1173	40	44.01	GCA_965178545.1		primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB78336;PRJEB86323;PRJNA489243;PRJNA533106	Chromosome	2025-03-04
257867	species	Platalea leucorodia	GCA_965183815.1	Pelecaniformes	1345825956	3299000	94714899	1371	668	37	43.62	GCA_965183785.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB70851;PRJEB86379;PRJNA489243;PRJNA533106	Chromosome	2025-03-04
43581	species	Zosterops lateralis	GCA_965231245.1	Passeriformes	1047426550	2855402	74034074	1459	818	39	42.59	GCA_965231275.1	primary	primary	PRJEB43745;PRJEB80977;PRJEB87636;PRJNA489243;PRJNA533106	Chromosome	2025-03-28
100859	species	Vanellus vanellus	GCA_965231255.1	Charadriiformes	1476605334	1930563	82789932	3343	2407	34	44.52	GCA_965231265.1		primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB73906;PRJEB87634;PRJNA489243;PRJNA533106	Chromosome	2025-03-28
8853	species	Branta canadensis	GCA_965231335.1	Anseriformes	1311882472	3892771	78989891	1144	613	40	44.14	GCA_965231325.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB75627;PRJEB87680;PRJNA489243;PRJNA533106	Chromosome	2025-03-29
8154	species	Astatotilapia calliptera	GCA_964374285.1	Cichliformes	845253161	1528385	1528385	1719	1718		41	GCA_964374335.1		primary	PRJEB82981	Scaffold	2024-12-02
7994	species	Astyanax mexicanus	GCA_023375975.1	Characiformes	1373169186	47087582	51923808	123	109	25	38		primary	primary	PRJNA807270	Chromosome	2022-05-19
34773	species	Alosa sapidissima	GCA_018492685.1	Clupeiformes	903564947	1565278	38440066	1712	73	24	43	GCA_018492705.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA728145;PRJNA776885	Chromosome	2021-05-25
109905	species	Chelmon rostratus	GCA_017976325.1	Chaetodontiformes	644191893	16959746	27778429	88	28	24	42.5	GCA_017976315.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA561969;PRJNA562194	Chromosome	2021-04-15
13013	species	Clarias gariepinus	GCA_024256425.2	Siluriformes	969604269	33715535	33715535	47	47	28	39	GCA_024256435.1,GCA_024256465.1	primary	primary	PRJNA818990;PRJNA836536	Chromosome	2022-07-13
215367	species	Enoplosus armatus	GCA_043641665.1	Centrarchiformes	579881259	17101116	25576037	249	135	24	42	GCA_043640875.1	primary	primary	PRJNA1046164;PRJNA1074348;PRJNA1090822;PRJNA489243;PRJNA533106	Chromosome	2024-10-30
158456	species	Betta splendens	GCA_900634795.4	Anabantiformes	426984265	2574972	19821211	351	35	21	45.5	GCA_900651605.2	primary	primary	PRJEB30365;PRJEB30367;PRJEB43745;PRJNA489243;PRJNA533106	Chromosome	2023-03-10
7918	species	Lepisosteus oculatus	GCA_040954835.1	Semionotiformes	1200589847	20019514	47769348	911	816	29	40.5	GCA_040954845.1	primary	primary	PRJNA1106999;PRJNA1108750;PRJNA489243;PRJNA533106	Chromosome	2024-08-01
52904	species	Scophthalmus maximus	GCA_963854755.1	Pleuronectiformes	540345941	435753	435753	2723	2723		43.5	GCA_963854745.1		primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB69510;PRJEB70829;PRJNA489243;PRJNA533106	Contig	2023-12-16
409849	species	Periophthalmus magnuspinnatus	GCA_009829125.3	Gobiiformes	752605561	2301275	32865169	821	122	24	40	GCA_009829135.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA561998;PRJNA562229	Chromosome	2023-03-21
75038	species	Scatophagus argus	GCA_020382885.1		570785501	17189422	24451451	124	47	24	41.5	GCA_020382915.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA749579;PRJNA768832;PRJNA776881	Chromosome	2021-10-13
454631	species	Rhamphochromis sp. 'chilingali'	GCA_963969275.1	Cichliformes	738725802	1057080	1057080	2406	2406		41	GCA_963969265.1		primary	PRJEB43745;PRJEB72382;PRJEB72869;PRJNA489243;PRJNA533106	Contig	2024-02-27
1250792	species	Melanotaenia boesemani	GCA_017639745.1	Atheriniformes	865575964	9299978	37878235	532	92	24	39.5	GCA_017639755.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA561965;PRJNA562218	Chromosome	2021-03-30
7936	species	Anguilla anguilla	GCA_013347855.1	Anguilliformes	979029243	5114673	57205429	692	53	19	43.480000000000004	GCA_013347865.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA561979;PRJNA562168	Chromosome	2020-06-18
8005	species	Electrophorus electricus	GCA_041902795.1	Gymnotiformes	833427914	22449376	30383234	509	460	26	41.5			primary	PRJNA1141219	Chromosome	2024-09-12
941984	species	Toxotes jaculatrix	GCA_017976425.1		621503431	15555772	26859436	194	96	24	41	GCA_017976295.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA717046;PRJNA717219	Chromosome	2021-04-15
27706	species	Micropterus salmoides	GCA_019677235.1	Centrarchiformes	877669248	5969793	37181689	872	202	23	41			primary	PRJNA656383	Chromosome	2021-08-19
390368	species	Pholidichthys leucotaenia	GCA_020510985.1	Cichliformes	6032307556	5867598	435632707	3075	512	15	44.5	GCA_020510965.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA749575;PRJNA776880	Chromosome	2021-10-15
34787	species	Tautogolabrus adspersus	GCA_020745685.1	Labriformes	723565691	7919333	31691308	346	63	24	41.5	GCA_020745675.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA774878;PRJNA776882	Chromosome	2021-11-05
208333	species	Girardinichthys multiradiatus	GCA_021462225.2	Cyprinodontiformes	1150004004	13818222	47419401	480	72	25	40		primary	primary	PRJNA489243;PRJNA533106;PRJNA768329;PRJNA895397	Chromosome	2022-02-24
310915	species	Pangasianodon hypophthalmus	GCA_027358585.1	Siluriformes	764974446	13007371	26128932	294	58	30	39	GCA_027382375.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA914796;PRJNA915404	Chromosome	2022-12-28
13676	species	Scomber japonicus	GCA_027409825.1	Scombriformes	828681152	4898551	34636535	1932	360	24	40	GCA_027409835.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA912108;PRJNA914746	Chromosome	2022-12-28
443677	species	Neoarius graeffei	GCA_027579695.1	Siluriformes	2341916362	14859289	83992109	372	38	28	42.5	GCA_027579805.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA839496;PRJNA922166	Chromosome	2023-01-09
219752	species	Odontesthes bonariensis	GCA_027942865.1	Atheriniformes	945823896	9831534	39252737	471	189	24	41.5	GCA_027942885.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA916695;PRJNA923338	Chromosome	2023-01-24
1772091	species	Lycodopsis pacificus	GCA_028022725.1	Perciformes	646369862	4715471	27720618	475	109	24	43	GCA_028021495.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA921714;PRJNA928479	Chromosome	2023-01-31
2546036	species	Lampris incognitus	GCA_029633865.1	Lampriformes	1482357630	917127	62607046	3659	544	21	45	GCA_029633845.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA951788;PRJNA952990	Chromosome	2023-04-13
27720	species	Hoplias malabaricus	GCA_029633855.2	Characiformes	1186354877	3626585	53138383	1586	597	21	41	GCA_029633875.2	primary	primary	PRJNA489243;PRJNA533106;PRJNA923842;PRJNA952991	Chromosome	2024-06-25
2290929	species	Trichomycterus rosablanca	GCA_030014385.1	Siluriformes	1045025885	13074164	40419146	547	349	27	40.5	GCA_030015355.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA924296;PRJNA971190	Chromosome	2023-05-16
930266	species	Salminus brasiliensis	GCA_030463535.1	Characiformes	1066483687	5834861	40765202	829	103	25	41.5	GCA_030448965.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA972453;PRJNA976265	Chromosome	2023-07-14
315492	species	Lateolabrax maculatus	GCA_031216445.1	Acropomatiformes	632510465	27954791	27954791	109	109	24	41		primary	primary	PRJNA998622	Chromosome	2023-09-07
7924	species	Amia calva	GCA_036373705.1	Amiiformes	989103751	17465777	44181238	486	389	23	41	GCA_036365475.1	primary	primary	PRJNA1070663;PRJNA1072716;PRJNA489243;PRJNA533106	Chromosome	2024-02-06
152111	subspecies	Salvelinus alpinus oquassa	GCA_036784965.1	Salmoniformes	2129014997	1203068	58852000	4403	1168		43.5	GCA_036784925.1		primary	PRJNA1003087;PRJNA1016485;PRJNA533106;PRJNA813333	Scaffold	2024-02-23
54267	species	Fundulus diaphanus	GCA_037039145.1	Cyprinodontiformes	1351812078	11036555	57717734	623	330	24	41	GCA_037038625.1	primary	primary	PRJNA1072162;PRJNA1074739;PRJNA489243;PRJNA533106	Chromosome	2024-03-06
28792	species	Cyprinella venusta	GCA_038021265.1	Cypriniformes	918162819	1527672	35356608	1382	673	25	38.5	GCA_038024135.1	primary	primary	PRJNA1093101;PRJNA1095481;PRJNA489243;PRJNA533106	Chromosome	2024-04-08
8014	species	Osmerus mordax	GCA_038355195.1	Osmeriformes	497673479	607895	18699972	2272	365	28	45.5	GCA_038355625.1	primary	primary	PRJNA1098708;PRJNA1099254;PRJNA489243;PRJNA533106	Chromosome	2024-04-17
109706	species	Chaetodon trifascialis	GCA_039877785.1	Chaetodontiformes	662489023	21327470	29139200	85	36	24	43	GCA_039877575.1	primary	primary	PRJNA1108764;PRJNA1112836;PRJNA489243;PRJNA533106	Chromosome	2024-05-29
72011	species	Acanthopagrus schlegelii	GCA_041753875.1	Spariformes	714975658	31795397	31795397	24	24	24	42		primary	primary	PRJNA1146169	Complete Genome	2024-09-05
310571	species	Epinephelus lanceolatus	GCA_041903045.1	Perciformes	1089387278	44383456	45765254	183	176	24	41.5			primary	PRJNA1122338	Chromosome	2024-09-12
3127111	species	Pempheris klunzingeri	GCA_042242105.1	Acropomatiformes	646252061	12920725	27715216	528	441	24	42	GCA_042242125.1	primary	primary	PRJNA1046164;PRJNA1079283;PRJNA1090818;PRJNA489243;PRJNA533106	Chromosome	2024-09-25
3352246	species	Arripis georgiana	GCA_042242115.1	Scombriformes	735099811	15396000	28936455	716	625	24	39.5	GCA_042242135.1	primary	primary	PRJNA1046164;PRJNA1074349;PRJNA1090824;PRJNA489243;PRJNA533106	Chromosome	2024-09-25
394691	species	Sebastes fasciatus	GCA_043250625.1	Perciformes	833835073	7769413	36314571	674	203	24	41	GCA_043250585.1	primary	primary	PRJNA1144512;PRJNA1166241;PRJNA489243;PRJNA533106	Chromosome	2024-10-17
390378	species	Neosynchiropus ocellatus	GCA_044231645.1	Syngnathiformes	471984592	17276639	23115115	240	129	20	45.5	GCA_044231665.1	primary	primary	PRJNA1103212;PRJNA1103214;PRJNA1148391;PRJNA1150103	Chromosome	2024-11-04
586865	species	Synchiropus picturatus	GCA_044231675.1	Syngnathiformes	492062741	17238139	23137118	400	300	20	43.5	GCA_044231685.1	primary	primary	PRJNA1103212;PRJNA1103214;PRJNA1148403;PRJNA1150105	Chromosome	2024-11-04
182658	species	Lethrinus nebulosus	GCA_045362495.1	Spariformes	1133212262	21706182	48261062	422	226	24	40.5	GCA_045362485.1	primary	primary	PRJNA1046164;PRJNA1074345;PRJNA1090814;PRJNA489243;PRJNA533106	Chromosome	2024-11-26
264210	species	Pristipomoides typus	GCA_045363895.1	Lutjaniformes	1147302341	20615779	49091459	367	283	24	40	GCA_045363885.1	primary	primary	PRJNA1046164;PRJNA1074346;PRJNA1090816;PRJNA489243;PRJNA533106	Chromosome	2024-11-26
1195602	species	Amblyopsis spelaea	GCA_046255725.1	Percopsiformes	865090090	3811240	32392405	1151	667	23	41.5	GCA_046255685.1	primary	primary	PRJNA1190972;PRJNA1200670;PRJNA489243;PRJNA533106	Chromosome	2024-12-23
241275	species	Choerodon schoenleinii	GCA_047301625.1	Labriformes	865958939	37536982	38173469	54	43	24	41.5		primary	primary	PRJNA1204159	Chromosome	2025-01-30
143326	species	Polymixia lowei	GCA_047511595.1	Polymixiiformes	671709512	1880763	28700045	955	199	24	43.5	GCA_047511565.1	primary	primary	PRJNA1193236;PRJNA1217005;PRJNA489243;PRJNA533106	Chromosome	2025-02-10
206126	species	Spinachia spinachia	GCA_048126635.1	Perciformes	407541755	6606641	19449660	278	37	20	45	GCA_048127205.1	primary	primary	PRJNA1103212;PRJNA1103214;PRJNA1146010;PRJNA1228043	Chromosome	2025-02-27
396798	species	Symphorus nematophorus	GCA_048128715.1	Lutjaniformes	1079709985	38436039	46770608	132	60	24	39.5	GCA_048128725.1	primary	primary	PRJNA1046164;PRJNA1077315;PRJNA1101482;PRJNA489243;PRJNA533106	Chromosome	2025-02-28
166262	species	Centroberyx gerrardi	GCA_048128805.1	Beryciformes	779177424	6370452	32609585	978	279	24	42.5	GCA_048129085.1		primary	PRJNA1046164;PRJNA1120813;PRJNA1121331;PRJNA489243;PRJNA533106	Chromosome	2025-02-28
1311420	species	Caesio teres	GCA_048129055.1	Lutjaniformes	1078118487	36254855	42904923	352	323	23	40.5	GCA_048129025.1	primary	primary	PRJNA1046164;PRJNA1120816;PRJNA1121328;PRJNA489243;PRJNA533106	Chromosome	2025-02-28
2930458	species	Epinephelus rankini	GCA_048129065.1	Perciformes	1018963042	34928280	42101240	232	199	24	41.5	GCA_048129235.1	primary	primary	PRJNA1046164;PRJNA1120806;PRJNA1121338;PRJNA489243;PRJNA533106	Chromosome	2025-02-28
161592	species	Syngnathus typhle	GCA_048301445.1	Syngnathiformes	368283750	5638113	15752117	229	151	22	43	GCA_048301605.1		primary	PRJNA1103212;PRJNA1103214;PRJNA1148218;PRJNA1226604	Chromosome	2025-03-03
150449	species	Aulostomus maculatus	GCA_048301465.1	Syngnathiformes	662926915	6127553	28137510	338	159	24	43	GCA_048301475.1	primary	primary	PRJNA1103212;PRJNA1103214;PRJNA1148177;PRJNA1226614	Chromosome	2025-03-03
2590489	species	Rhinogobio nasutus	GCA_048301585.1	Cypriniformes	953377980	38227425	38227425	72	70	25	39		primary	primary	PRJNA1197364	Chromosome	2025-03-04
3239838	species	Polymixia cf. hollisterae	GCA_048537225.1	Polymixiiformes	722757191	4150567	27609221	1327	846	24	43	GCA_048537235.1		primary	PRJNA1046164;PRJNA1140589;PRJNA1141496;PRJNA489243;PRJNA533106	Chromosome	2025-03-10
238744	species	Menidia menidia	GCA_048628825.1	Atheriniformes	571259625	4610982	23854799	1323	456	24	42	GCA_048544195.1	primary	primary	PRJNA1103212;PRJNA1103214;PRJNA1228957;PRJNA1232180;PRJNA489243;PRJNA533106	Chromosome	2025-03-19
